datetime,timezone,water_level(ft below land surface),source,status,comment
2016-04-16 15:00:00,-05:00,337.93,usgs nwis,D,
2016-04-16 14:00:00,-05:00,337.96,usgs nwis,D,
2016-04-16 13:00:00,-05:00,337.98,usgs nwis,D,
2016-04-16 11:00:00,-05:00,337.99,usgs nwis,D,
2016-04-16 10:00:00,-05:00,337.97,usgs nwis,D,
2016-04-16 09:00:00,-05:00,337.93,usgs nwis,D,
2016-04-16 07:00:00,-05:00,337.81,usgs nwis,D,
2016-04-16 06:00:00,-05:00,337.77,usgs nwis,D,
2016-04-16 05:00:00,-05:00,337.76,usgs nwis,D,
2016-04-16 03:00:00,-05:00,337.75,usgs nwis,D,
2016-04-16 02:00:00,-05:00,337.78,usgs nwis,D,
2016-04-16 01:00:00,-05:00,337.80,usgs nwis,D,
2016-04-16 00:00:00,-05:00,337.82,usgs nwis,D,
2016-04-15 23:00:00,-05:00,337.84,usgs nwis,D,
2016-04-15 22:00:00,-05:00,337.84,usgs nwis,D,
2016-04-15 21:00:00,-05:00,337.85,usgs nwis,D,
2016-04-15 19:00:00,-05:00,337.82,usgs nwis,D,
2016-04-15 18:00:00,-05:00,337.78,usgs nwis,D,
2016-04-15 17:00:00,-05:00,337.73,usgs nwis,D,
2016-04-15 15:00:00,-05:00,337.71,usgs nwis,D,
2016-04-15 14:00:00,-05:00,337.72,usgs nwis,D,
2016-04-15 13:00:00,-05:00,337.73,usgs nwis,D,
2016-04-15 11:00:00,-05:00,337.72,usgs nwis,D,
2016-04-15 10:00:00,-05:00,337.71,usgs nwis,D,
2016-04-15 09:00:00,-05:00,337.72,usgs nwis,D,
2016-04-15 07:00:00,-05:00,337.74,usgs nwis,D,
2016-04-15 06:00:00,-05:00,337.75,usgs nwis,D,
2016-04-15 05:00:00,-05:00,337.76,usgs nwis,D,
2016-04-15 03:00:00,-05:00,337.80,usgs nwis,D,
2016-04-15 02:00:00,-05:00,337.83,usgs nwis,D,
2016-04-15 01:00:00,-05:00,337.86,usgs nwis,D,
2016-04-15 00:00:00,-05:00,337.88,usgs nwis,D,
2016-04-14 23:00:00,-05:00,337.91,usgs nwis,D,
2016-04-14 22:00:00,-05:00,337.93,usgs nwis,D,
2016-04-14 21:00:00,-05:00,337.95,usgs nwis,D,
2016-04-14 19:00:00,-05:00,338.00,usgs nwis,D,
2016-04-14 18:00:00,-05:00,338.02,usgs nwis,D,
2016-04-14 17:00:00,-05:00,338.05,usgs nwis,D,
2016-04-14 15:00:00,-05:00,338.11,usgs nwis,D,
2016-04-14 14:00:00,-05:00,338.14,usgs nwis,D,
2016-04-14 13:00:00,-05:00,338.17,usgs nwis,D,
2016-04-14 11:00:00,-05:00,338.24,usgs nwis,D,
2016-04-14 10:00:00,-05:00,338.27,usgs nwis,D,
2016-04-14 09:00:00,-05:00,338.30,usgs nwis,D,
2016-04-14 07:00:00,-05:00,338.35,usgs nwis,D,
2016-04-14 06:00:00,-05:00,338.38,usgs nwis,D,
2016-04-14 05:00:00,-05:00,338.42,usgs nwis,D,
2016-04-14 03:00:00,-05:00,338.49,usgs nwis,D,
2016-04-14 02:00:00,-05:00,338.52,usgs nwis,D,
2016-04-14 01:00:00,-05:00,338.58,usgs nwis,D,
2016-04-14 00:00:00,-05:00,338.61,usgs nwis,D,
2016-04-13 23:00:00,-05:00,338.65,usgs nwis,D,
2016-04-13 22:00:00,-05:00,338.68,usgs nwis,D,
2016-04-13 21:00:00,-05:00,338.72,usgs nwis,D,
2016-04-13 19:00:00,-05:00,338.77,usgs nwis,D,
2016-04-13 18:00:00,-05:00,338.78,usgs nwis,D,
2016-04-13 17:00:00,-05:00,338.78,usgs nwis,D,
2016-04-13 15:00:00,-05:00,338.69,usgs nwis,D,
2016-04-13 14:00:00,-05:00,338.60,usgs nwis,D,
2016-04-13 13:00:00,-05:00,338.49,usgs nwis,D,
2016-04-13 11:00:00,-05:00,338.29,usgs nwis,D,
2016-04-13 10:00:00,-05:00,338.23,usgs nwis,D,
2016-04-13 09:00:00,-05:00,338.20,usgs nwis,D,
2016-04-13 07:00:00,-05:00,338.09,usgs nwis,D,
2016-04-13 06:00:00,-05:00,338.05,usgs nwis,D,
2016-04-13 05:00:00,-05:00,338.06,usgs nwis,D,
2016-04-13 03:00:00,-05:00,338.11,usgs nwis,D,
2016-04-13 02:00:00,-05:00,338.15,usgs nwis,D,
2016-04-13 01:00:00,-05:00,338.18,usgs nwis,D,
2016-04-13 00:00:00,-05:00,338.21,usgs nwis,D,
2016-04-12 23:00:00,-05:00,338.23,usgs nwis,D,
2016-04-12 22:00:00,-05:00,338.25,usgs nwis,D,
2016-04-12 21:00:00,-05:00,338.27,usgs nwis,D,
2016-04-12 19:00:00,-05:00,338.32,usgs nwis,D,
2016-04-12 18:00:00,-05:00,338.34,usgs nwis,D,
2016-04-12 17:00:00,-05:00,338.36,usgs nwis,D,
2016-04-12 15:00:00,-05:00,338.40,usgs nwis,D,
2016-04-12 14:00:00,-05:00,338.42,usgs nwis,D,
2016-04-12 13:00:00,-05:00,338.44,usgs nwis,D,
2016-04-12 11:00:00,-05:00,338.51,usgs nwis,D,
2016-04-12 10:00:00,-05:00,338.53,usgs nwis,D,
2016-04-12 09:00:00,-05:00,338.56,usgs nwis,D,
2016-04-12 07:00:00,-05:00,338.61,usgs nwis,D,
2016-04-12 06:00:00,-05:00,338.63,usgs nwis,D,
2016-04-12 05:00:00,-05:00,338.66,usgs nwis,D,
2016-04-12 03:00:00,-05:00,338.71,usgs nwis,D,
2016-04-12 02:00:00,-05:00,338.73,usgs nwis,D,
2016-04-12 01:00:00,-05:00,338.75,usgs nwis,D,
2016-04-12 00:00:00,-05:00,338.78,usgs nwis,D,
2016-04-11 23:00:00,-05:00,338.81,usgs nwis,D,
2016-04-11 22:00:00,-05:00,338.84,usgs nwis,D,
2016-04-11 21:00:00,-05:00,338.87,usgs nwis,D,
2016-04-11 19:00:00,-05:00,338.92,usgs nwis,D,
2016-04-11 18:00:00,-05:00,338.94,usgs nwis,D,
2016-04-11 17:00:00,-05:00,338.97,usgs nwis,D,
2016-04-11 15:00:00,-05:00,338.99,usgs nwis,D,
2016-04-11 14:00:00,-05:00,339.00,usgs nwis,D,
2016-04-11 13:00:00,-05:00,339.00,usgs nwis,D,
2016-04-11 11:00:00,-05:00,338.93,usgs nwis,D,
2016-04-11 10:00:00,-05:00,338.86,usgs nwis,D,
2016-04-11 09:00:00,-05:00,338.80,usgs nwis,D,
2016-04-11 07:00:00,-05:00,338.74,usgs nwis,D,
2016-04-11 06:00:00,-05:00,338.71,usgs nwis,D,
2016-04-11 05:00:00,-05:00,338.70,usgs nwis,D,
2016-04-11 03:00:00,-05:00,338.71,usgs nwis,D,
2016-04-11 02:00:00,-05:00,338.71,usgs nwis,D,
2016-04-11 01:00:00,-05:00,338.68,usgs nwis,D,
2016-04-11 00:00:00,-05:00,338.65,usgs nwis,D,
2016-04-10 23:00:00,-05:00,338.65,usgs nwis,D,
2016-04-10 22:00:00,-05:00,338.68,usgs nwis,D,
2016-04-10 21:00:00,-05:00,338.70,usgs nwis,D,
2016-04-10 19:00:00,-05:00,338.77,usgs nwis,D,
2016-04-10 18:00:00,-05:00,338.79,usgs nwis,D,
2016-04-10 17:00:00,-05:00,338.81,usgs nwis,D,
2016-04-10 15:00:00,-05:00,338.86,usgs nwis,D,
2016-04-10 14:00:00,-05:00,338.88,usgs nwis,D,
2016-04-10 13:00:00,-05:00,338.90,usgs nwis,D,
2016-04-10 11:00:00,-05:00,338.90,usgs nwis,D,
2016-04-10 10:00:00,-05:00,338.87,usgs nwis,D,
2016-04-10 09:00:00,-05:00,338.82,usgs nwis,D,
2016-04-10 07:00:00,-05:00,338.76,usgs nwis,D,
2016-04-10 06:00:00,-05:00,338.76,usgs nwis,D,
2016-04-10 05:00:00,-05:00,338.77,usgs nwis,D,
2016-04-10 03:00:00,-05:00,338.79,usgs nwis,D,
2016-04-10 02:00:00,-05:00,338.80,usgs nwis,D,
2016-04-10 01:00:00,-05:00,338.80,usgs nwis,D,
2016-04-10 00:00:00,-05:00,338.79,usgs nwis,D,
2016-04-09 23:00:00,-05:00,338.77,usgs nwis,D,
2016-04-09 22:00:00,-05:00,338.74,usgs nwis,D,
2016-04-09 21:00:00,-05:00,338.73,usgs nwis,D,
2016-04-09 19:00:00,-05:00,338.78,usgs nwis,D,
2016-04-09 18:00:00,-05:00,338.81,usgs nwis,D,
2016-04-09 17:00:00,-05:00,338.83,usgs nwis,D,
2016-04-09 15:00:00,-05:00,338.84,usgs nwis,D,
2016-04-09 14:00:00,-05:00,338.83,usgs nwis,D,
2016-04-09 13:00:00,-05:00,338.83,usgs nwis,D,
2016-04-09 11:00:00,-05:00,338.82,usgs nwis,D,
2016-04-09 10:00:00,-05:00,338.80,usgs nwis,D,
2016-04-09 09:00:00,-05:00,338.76,usgs nwis,D,
2016-04-09 07:00:00,-05:00,338.65,usgs nwis,D,
2016-04-09 06:00:00,-05:00,338.61,usgs nwis,D,
2016-04-09 05:00:00,-05:00,338.57,usgs nwis,D,
2016-04-09 03:00:00,-05:00,338.52,usgs nwis,D,
2016-04-09 02:00:00,-05:00,338.50,usgs nwis,D,
2016-04-09 01:00:00,-05:00,338.46,usgs nwis,D,
2016-04-09 00:00:00,-05:00,338.42,usgs nwis,D,
2016-04-08 23:00:00,-05:00,338.39,usgs nwis,D,
2016-04-08 22:00:00,-05:00,338.38,usgs nwis,D,
2016-04-08 21:00:00,-05:00,338.39,usgs nwis,D,
2016-04-08 19:00:00,-05:00,338.43,usgs nwis,D,
2016-04-08 18:00:00,-05:00,338.44,usgs nwis,D,
2016-04-08 17:00:00,-05:00,338.47,usgs nwis,D,
2016-04-08 15:00:00,-05:00,338.50,usgs nwis,D,
2016-04-08 14:00:00,-05:00,338.50,usgs nwis,D,
2016-04-08 13:00:00,-05:00,338.48,usgs nwis,D,
2016-04-08 11:00:00,-05:00,338.40,usgs nwis,D,
2016-04-08 10:00:00,-05:00,338.37,usgs nwis,D,
2016-04-08 09:00:00,-05:00,338.37,usgs nwis,D,
2016-04-08 07:00:00,-05:00,338.40,usgs nwis,D,
2016-04-08 06:00:00,-05:00,338.42,usgs nwis,D,
2016-04-08 05:00:00,-05:00,338.44,usgs nwis,D,
2016-04-08 03:00:00,-05:00,338.48,usgs nwis,D,
2016-04-08 02:00:00,-05:00,338.50,usgs nwis,D,
2016-04-08 01:00:00,-05:00,338.50,usgs nwis,D,
2016-04-08 00:00:00,-05:00,338.51,usgs nwis,D,
2016-04-07 23:00:00,-05:00,338.53,usgs nwis,D,
2016-04-07 22:00:00,-05:00,338.55,usgs nwis,D,
2016-04-07 21:00:00,-05:00,338.56,usgs nwis,D,
2016-04-07 19:00:00,-05:00,338.62,usgs nwis,D,
2016-04-07 18:00:00,-05:00,338.65,usgs nwis,D,
2016-04-07 17:00:00,-05:00,338.68,usgs nwis,D,
2016-04-07 15:00:00,-05:00,338.72,usgs nwis,D,
2016-04-07 14:00:00,-05:00,338.71,usgs nwis,D,
2016-04-07 13:00:00,-05:00,338.68,usgs nwis,D,
2016-04-07 11:00:00,-05:00,338.57,usgs nwis,D,
2016-04-07 10:00:00,-05:00,338.54,usgs nwis,D,
2016-04-07 09:00:00,-05:00,338.50,usgs nwis,D,
2016-04-07 07:00:00,-05:00,338.45,usgs nwis,D,
2016-04-07 06:00:00,-05:00,338.42,usgs nwis,D,
2016-04-07 05:00:00,-05:00,338.37,usgs nwis,D,
2016-04-07 03:00:00,-05:00,338.26,usgs nwis,D,
2016-04-07 02:00:00,-05:00,338.23,usgs nwis,D,
2016-04-07 01:00:00,-05:00,338.20,usgs nwis,D,
2016-04-07 00:00:00,-05:00,338.18,usgs nwis,D,
2016-04-06 23:00:00,-05:00,338.17,usgs nwis,D,
2016-04-06 22:00:00,-05:00,338.17,usgs nwis,D,
2016-04-06 21:00:00,-05:00,338.17,usgs nwis,D,
2016-04-06 19:00:00,-05:00,338.19,usgs nwis,D,
2016-04-06 18:00:00,-05:00,338.20,usgs nwis,D,
2016-04-06 17:00:00,-05:00,338.20,usgs nwis,D,
2016-04-06 15:00:00,-05:00,338.15,usgs nwis,D,
2016-04-06 14:00:00,-05:00,338.13,usgs nwis,D,
2016-04-06 13:00:00,-05:00,338.12,usgs nwis,D,
2016-04-06 11:00:00,-05:00,338.11,usgs nwis,D,
2016-04-06 10:00:00,-05:00,338.09,usgs nwis,D,
2016-04-06 09:00:00,-05:00,338.04,usgs nwis,D,
2016-04-06 07:00:00,-05:00,337.95,usgs nwis,D,
2016-04-06 06:00:00,-05:00,337.91,usgs nwis,D,
2016-04-06 05:00:00,-05:00,337.86,usgs nwis,D,
2016-04-06 03:00:00,-05:00,337.78,usgs nwis,D,
2016-04-06 02:00:00,-05:00,337.79,usgs nwis,D,
2016-04-06 01:00:00,-05:00,337.80,usgs nwis,D,
2016-04-06 00:00:00,-05:00,337.80,usgs nwis,D,
2016-04-05 23:00:00,-05:00,337.81,usgs nwis,D,
2016-04-05 22:00:00,-05:00,337.81,usgs nwis,D,
2016-04-05 21:00:00,-05:00,337.80,usgs nwis,D,
2016-04-05 19:00:00,-05:00,337.83,usgs nwis,D,
2016-04-05 18:00:00,-05:00,337.84,usgs nwis,D,
2016-04-05 17:00:00,-05:00,337.85,usgs nwis,D,
2016-04-05 15:00:00,-05:00,337.88,usgs nwis,D,
2016-04-05 14:00:00,-05:00,337.87,usgs nwis,D,
2016-04-05 13:00:00,-05:00,337.84,usgs nwis,D,
2016-04-05 11:00:00,-05:00,337.71,usgs nwis,D,
2016-04-05 10:00:00,-05:00,337.65,usgs nwis,D,
2016-04-05 09:00:00,-05:00,337.62,usgs nwis,D,
2016-04-05 07:00:00,-05:00,337.62,usgs nwis,D,
2016-04-05 06:00:00,-05:00,337.63,usgs nwis,D,
2016-04-05 05:00:00,-05:00,337.64,usgs nwis,D,
2016-04-05 03:00:00,-05:00,337.67,usgs nwis,D,
2016-04-05 02:00:00,-05:00,337.68,usgs nwis,D,
2016-04-05 01:00:00,-05:00,337.67,usgs nwis,D,
2016-04-05 00:00:00,-05:00,337.67,usgs nwis,D,
2016-04-04 23:00:00,-05:00,337.67,usgs nwis,D,
2016-04-04 22:00:00,-05:00,337.67,usgs nwis,D,
2016-04-04 21:00:00,-05:00,337.67,usgs nwis,D,
2016-04-04 19:00:00,-05:00,337.68,usgs nwis,D,
2016-04-04 18:00:00,-05:00,337.69,usgs nwis,D,
2016-04-04 17:00:00,-05:00,337.70,usgs nwis,D,
2016-04-04 15:00:00,-05:00,337.70,usgs nwis,D,
2016-04-04 14:00:00,-05:00,337.69,usgs nwis,D,
2016-04-04 13:00:00,-05:00,337.64,usgs nwis,D,
2016-04-04 11:00:00,-05:00,337.53,usgs nwis,D,
2016-04-04 10:00:00,-05:00,337.49,usgs nwis,D,
2016-04-04 09:00:00,-05:00,337.46,usgs nwis,D,
2016-04-04 07:00:00,-05:00,337.41,usgs nwis,D,
2016-04-04 06:00:00,-05:00,337.40,usgs nwis,D,
2016-04-04 05:00:00,-05:00,337.40,usgs nwis,D,
2016-04-04 03:00:00,-05:00,337.42,usgs nwis,D,
2016-04-04 02:00:00,-05:00,337.45,usgs nwis,D,
2016-04-04 01:00:00,-05:00,337.45,usgs nwis,D,
2016-04-04 00:00:00,-05:00,337.46,usgs nwis,D,
2016-04-03 23:00:00,-05:00,337.46,usgs nwis,D,
2016-04-03 22:00:00,-05:00,337.45,usgs nwis,D,
2016-04-03 21:00:00,-05:00,337.42,usgs nwis,D,
2016-04-03 19:00:00,-05:00,337.34,usgs nwis,D,
2016-04-03 18:00:00,-05:00,337.30,usgs nwis,D,
2016-04-03 17:00:00,-05:00,337.29,usgs nwis,D,
2016-04-03 15:00:00,-05:00,337.32,usgs nwis,D,
2016-04-03 14:00:00,-05:00,337.33,usgs nwis,D,
2016-04-03 13:00:00,-05:00,337.35,usgs nwis,D,
2016-04-03 11:00:00,-05:00,337.38,usgs nwis,D,
2016-04-03 10:00:00,-05:00,337.38,usgs nwis,D,
2016-04-03 09:00:00,-05:00,337.38,usgs nwis,D,
2016-04-03 07:00:00,-05:00,337.38,usgs nwis,D,
2016-04-03 06:00:00,-05:00,337.37,usgs nwis,D,
2016-04-03 05:00:00,-05:00,337.38,usgs nwis,D,
2016-04-03 02:00:00,-05:00,337.43,usgs nwis,D,
2016-04-03 01:00:00,-05:00,337.45,usgs nwis,D,
2016-04-03 00:00:00,-05:00,337.46,usgs nwis,D,
2016-04-02 23:00:00,-05:00,337.48,usgs nwis,D,
2016-04-02 22:00:00,-05:00,337.48,usgs nwis,D,
2016-04-02 21:00:00,-05:00,337.49,usgs nwis,D,
2016-04-02 19:00:00,-05:00,337.50,usgs nwis,D,
2016-04-02 18:00:00,-05:00,337.51,usgs nwis,D,
2016-04-02 17:00:00,-05:00,337.52,usgs nwis,D,
2016-04-02 15:00:00,-05:00,337.56,usgs nwis,D,
2016-04-02 14:00:00,-05:00,337.58,usgs nwis,D,
2016-04-02 13:00:00,-05:00,337.60,usgs nwis,D,
2016-04-02 11:00:00,-05:00,337.63,usgs nwis,D,
2016-04-02 10:00:00,-05:00,337.63,usgs nwis,D,
2016-04-02 09:00:00,-05:00,337.63,usgs nwis,D,
2016-04-02 07:00:00,-05:00,337.59,usgs nwis,D,
2016-04-02 06:00:00,-05:00,337.55,usgs nwis,D,
2016-04-02 05:00:00,-05:00,337.52,usgs nwis,D,
2016-04-02 03:00:00,-05:00,337.46,usgs nwis,D,
2016-04-02 02:00:00,-05:00,337.47,usgs nwis,D,
2016-04-02 01:00:00,-05:00,337.47,usgs nwis,D,
2016-04-02 00:00:00,-05:00,337.48,usgs nwis,D,
2016-04-01 23:00:00,-05:00,337.49,usgs nwis,D,
2016-04-01 22:00:00,-05:00,337.49,usgs nwis,D,
2016-04-01 21:00:00,-05:00,337.49,usgs nwis,D,
2016-04-01 19:00:00,-05:00,337.48,usgs nwis,D,
2016-04-01 18:00:00,-05:00,337.48,usgs nwis,D,
2016-04-01 17:00:00,-05:00,337.48,usgs nwis,D,
2016-04-01 15:00:00,-05:00,337.50,usgs nwis,D,
2016-04-01 14:00:00,-05:00,337.50,usgs nwis,D,
2016-04-01 13:00:00,-05:00,337.50,usgs nwis,D,
2016-04-01 11:00:00,-05:00,337.52,usgs nwis,D,
2016-04-01 10:00:00,-05:00,337.53,usgs nwis,D,
2016-04-01 09:00:00,-05:00,337.54,usgs nwis,D,
2016-04-01 07:00:00,-05:00,337.55,usgs nwis,D,
2016-04-01 06:00:00,-05:00,337.56,usgs nwis,D,
2016-04-01 05:00:00,-05:00,337.56,usgs nwis,D,
2016-04-01 03:00:00,-05:00,337.58,usgs nwis,D,
2016-04-01 02:00:00,-05:00,337.59,usgs nwis,D,
2016-04-01 01:00:00,-05:00,337.60,usgs nwis,D,
2016-04-01 00:00:00,-05:00,337.61,usgs nwis,D,
2016-03-31 23:00:00,-05:00,337.62,usgs nwis,D,
2016-03-31 22:00:00,-05:00,337.62,usgs nwis,D,
2016-03-31 21:00:00,-05:00,337.63,usgs nwis,D,
2016-03-31 19:00:00,-05:00,337.63,usgs nwis,D,
2016-03-31 18:00:00,-05:00,337.64,usgs nwis,D,
2016-03-31 17:00:00,-05:00,337.66,usgs nwis,D,
2016-03-31 15:00:00,-05:00,337.67,usgs nwis,D,
2016-03-31 14:00:00,-05:00,337.69,usgs nwis,D,
2016-03-31 13:00:00,-05:00,337.70,usgs nwis,D,
2016-03-31 11:00:00,-05:00,337.73,usgs nwis,D,
2016-03-31 10:00:00,-05:00,337.74,usgs nwis,D,
2016-03-31 09:00:00,-05:00,337.75,usgs nwis,D,
2016-03-31 07:00:00,-05:00,337.77,usgs nwis,D,
2016-03-31 06:00:00,-05:00,337.78,usgs nwis,D,
2016-03-31 05:00:00,-05:00,337.79,usgs nwis,D,
2016-03-31 03:00:00,-05:00,337.83,usgs nwis,D,
2016-03-31 02:00:00,-05:00,337.84,usgs nwis,D,
2016-03-31 01:00:00,-05:00,337.86,usgs nwis,D,
2016-03-31 00:00:00,-05:00,337.87,usgs nwis,D,
2016-03-30 23:00:00,-05:00,337.89,usgs nwis,D,
2016-03-30 22:00:00,-05:00,337.90,usgs nwis,D,
2016-03-30 21:00:00,-05:00,337.91,usgs nwis,D,
2016-03-30 19:00:00,-05:00,337.93,usgs nwis,D,
2016-03-30 18:00:00,-05:00,337.95,usgs nwis,D,
2016-03-30 17:00:00,-05:00,337.96,usgs nwis,D,
2016-03-30 15:00:00,-05:00,337.99,usgs nwis,D,
2016-03-30 14:00:00,-05:00,338.01,usgs nwis,D,
2016-03-30 13:00:00,-05:00,338.03,usgs nwis,D,
2016-03-30 11:00:00,-05:00,338.06,usgs nwis,D,
2016-03-30 10:00:00,-05:00,338.07,usgs nwis,D,
2016-03-30 09:00:00,-05:00,338.08,usgs nwis,D,
2016-03-30 07:00:00,-05:00,338.10,usgs nwis,D,
2016-03-30 06:00:00,-05:00,338.11,usgs nwis,D,
2016-03-30 05:00:00,-05:00,338.13,usgs nwis,D,
2016-03-30 03:00:00,-05:00,338.15,usgs nwis,D,
2016-03-30 02:00:00,-05:00,338.16,usgs nwis,D,
2016-03-30 01:00:00,-05:00,338.18,usgs nwis,D,
2016-03-30 00:00:00,-05:00,338.19,usgs nwis,D,
2016-03-29 23:00:00,-05:00,338.21,usgs nwis,D,
2016-03-29 22:00:00,-05:00,338.21,usgs nwis,D,
2016-03-29 21:00:00,-05:00,338.22,usgs nwis,D,
2016-03-29 19:00:00,-05:00,338.24,usgs nwis,D,
2016-03-29 18:00:00,-05:00,338.25,usgs nwis,D,
2016-03-29 17:00:00,-05:00,338.26,usgs nwis,D,
2016-03-29 15:00:00,-05:00,338.28,usgs nwis,D,
2016-03-29 14:00:00,-05:00,338.29,usgs nwis,D,
2016-03-29 13:00:00,-05:00,338.29,usgs nwis,D,
2016-03-29 11:00:00,-05:00,338.31,usgs nwis,D,
2016-03-29 10:00:00,-05:00,338.31,usgs nwis,D,
2016-03-29 09:00:00,-05:00,338.32,usgs nwis,D,
2016-03-29 07:00:00,-05:00,338.33,usgs nwis,D,
2016-03-29 06:00:00,-05:00,338.34,usgs nwis,D,
2016-03-29 05:00:00,-05:00,338.35,usgs nwis,D,
2016-03-29 03:00:00,-05:00,338.37,usgs nwis,D,
2016-03-29 02:00:00,-05:00,338.38,usgs nwis,D,
2016-03-29 01:00:00,-05:00,338.39,usgs nwis,D,
2016-03-29 00:00:00,-05:00,338.41,usgs nwis,D,
2016-03-28 23:00:00,-05:00,338.41,usgs nwis,D,
2016-03-28 22:00:00,-05:00,338.42,usgs nwis,D,
2016-03-28 21:00:00,-05:00,338.43,usgs nwis,D,
2016-03-28 19:00:00,-05:00,338.46,usgs nwis,D,
2016-03-28 18:00:00,-05:00,338.48,usgs nwis,D,
2016-03-28 17:00:00,-05:00,338.49,usgs nwis,D,
2016-03-28 15:00:00,-05:00,338.53,usgs nwis,D,
2016-03-28 14:00:00,-05:00,338.54,usgs nwis,D,
2016-03-28 13:00:00,-05:00,338.55,usgs nwis,D,
2016-03-28 11:00:00,-05:00,338.56,usgs nwis,D,
2016-03-28 10:00:00,-05:00,338.55,usgs nwis,D,
2016-03-28 09:00:00,-05:00,338.53,usgs nwis,D,
2016-03-28 07:00:00,-05:00,338.41,usgs nwis,D,
2016-03-28 06:00:00,-05:00,338.36,usgs nwis,D,
2016-03-28 05:00:00,-05:00,338.35,usgs nwis,D,
2016-03-28 03:00:00,-05:00,338.36,usgs nwis,D,
2016-03-28 02:00:00,-05:00,338.37,usgs nwis,D,
2016-03-28 01:00:00,-05:00,338.37,usgs nwis,D,
2016-03-28 00:00:00,-05:00,338.37,usgs nwis,D,
2016-03-27 23:00:00,-05:00,338.37,usgs nwis,D,
2016-03-27 22:00:00,-05:00,338.36,usgs nwis,D,
2016-03-27 21:00:00,-05:00,338.34,usgs nwis,D,
2016-03-27 19:00:00,-05:00,338.26,usgs nwis,D,
2016-03-27 18:00:00,-05:00,338.19,usgs nwis,D,
2016-03-27 17:00:00,-05:00,338.15,usgs nwis,D,
2016-03-27 15:00:00,-05:00,338.14,usgs nwis,D,
2016-03-27 14:00:00,-05:00,338.15,usgs nwis,D,
2016-03-27 13:00:00,-05:00,338.15,usgs nwis,D,
2016-03-27 11:00:00,-05:00,338.16,usgs nwis,D,
2016-03-27 10:00:00,-05:00,338.17,usgs nwis,D,
2016-03-27 09:00:00,-05:00,338.17,usgs nwis,D,
2016-03-27 07:00:00,-05:00,338.18,usgs nwis,D,
2016-03-27 06:00:00,-05:00,338.18,usgs nwis,D,
2016-03-27 05:00:00,-05:00,338.21,usgs nwis,D,
2016-03-27 03:00:00,-05:00,338.22,usgs nwis,D,
2016-03-27 02:00:00,-05:00,338.23,usgs nwis,D,
2016-03-27 01:00:00,-05:00,338.24,usgs nwis,D,
2016-03-27 00:00:00,-05:00,338.24,usgs nwis,D,
2016-03-26 23:00:00,-05:00,338.25,usgs nwis,D,
2016-03-26 22:00:00,-05:00,338.26,usgs nwis,D,
2016-03-26 21:00:00,-05:00,338.26,usgs nwis,D,
2016-03-26 19:00:00,-05:00,338.30,usgs nwis,D,
2016-03-26 18:00:00,-05:00,338.30,usgs nwis,D,
2016-03-26 17:00:00,-05:00,338.31,usgs nwis,D,
2016-03-26 15:00:00,-05:00,338.34,usgs nwis,D,
2016-03-26 14:00:00,-05:00,338.36,usgs nwis,D,
2016-03-26 13:00:00,-05:00,338.36,usgs nwis,D,
2016-03-26 11:00:00,-05:00,338.38,usgs nwis,D,
2016-03-26 10:00:00,-05:00,338.39,usgs nwis,D,
2016-03-26 09:00:00,-05:00,338.39,usgs nwis,D,
2016-03-26 07:00:00,-05:00,338.42,usgs nwis,D,
2016-03-26 06:00:00,-05:00,338.43,usgs nwis,D,
2016-03-26 05:00:00,-05:00,338.44,usgs nwis,D,
2016-03-26 03:00:00,-05:00,338.47,usgs nwis,D,
2016-03-26 02:00:00,-05:00,338.48,usgs nwis,D,
2016-03-26 01:00:00,-05:00,338.50,usgs nwis,D,
2016-03-26 00:00:00,-05:00,338.50,usgs nwis,D,
2016-03-25 23:00:00,-05:00,338.50,usgs nwis,D,
2016-03-25 22:00:00,-05:00,338.51,usgs nwis,D,
2016-03-25 21:00:00,-05:00,338.51,usgs nwis,D,
2016-03-25 19:00:00,-05:00,338.54,usgs nwis,D,
2016-03-25 18:00:00,-05:00,338.56,usgs nwis,D,
2016-03-25 17:00:00,-05:00,338.58,usgs nwis,D,
2016-03-25 15:00:00,-05:00,338.62,usgs nwis,D,
2016-03-25 14:00:00,-05:00,338.64,usgs nwis,D,
2016-03-25 13:00:00,-05:00,338.65,usgs nwis,D,
2016-03-25 11:00:00,-05:00,338.68,usgs nwis,D,
2016-03-25 10:00:00,-05:00,338.69,usgs nwis,D,
2016-03-25 09:00:00,-05:00,338.69,usgs nwis,D,
2016-03-25 07:00:00,-05:00,338.72,usgs nwis,D,
2016-03-25 06:00:00,-05:00,338.74,usgs nwis,D,
2016-03-25 05:00:00,-05:00,338.76,usgs nwis,D,
2016-03-25 03:00:00,-05:00,338.79,usgs nwis,D,
2016-03-25 02:00:00,-05:00,338.80,usgs nwis,D,
2016-03-25 01:00:00,-05:00,338.81,usgs nwis,D,
2016-03-25 00:00:00,-05:00,338.83,usgs nwis,D,
2016-03-24 23:00:00,-05:00,338.83,usgs nwis,D,
2016-03-24 22:00:00,-05:00,338.84,usgs nwis,D,
2016-03-24 21:00:00,-05:00,338.84,usgs nwis,D,
2016-03-24 19:00:00,-05:00,338.85,usgs nwis,D,
2016-03-24 18:00:00,-05:00,338.87,usgs nwis,D,
2016-03-24 17:00:00,-05:00,338.89,usgs nwis,D,
