datetime,timezone,water_level(ft below land surface),source,status,comment
2017-07-28 05:00:00,-05:00,106.08,usgs nwis,D,
2017-07-28 04:00:00,-05:00,106.09,usgs nwis,D,
2017-07-28 03:00:00,-05:00,106.10,usgs nwis,D,
2017-07-28 02:00:00,-05:00,106.11,usgs nwis,D,
2017-07-28 01:00:00,-05:00,106.13,usgs nwis,D,
2017-07-28 00:00:00,-05:00,106.14,usgs nwis,D,
2017-07-27 23:00:00,-05:00,106.14,usgs nwis,D,
2017-07-27 22:00:00,-05:00,106.13,usgs nwis,D,
2017-07-27 21:00:00,-05:00,106.11,usgs nwis,D,
2017-07-27 20:00:00,-05:00,106.08,usgs nwis,D,
2017-07-27 19:00:00,-05:00,106.08,usgs nwis,D,
2017-07-27 18:00:00,-05:00,106.09,usgs nwis,D,
2017-07-27 17:00:00,-05:00,106.09,usgs nwis,D,
2017-07-27 16:00:00,-05:00,106.11,usgs nwis,D,
2017-07-27 15:00:00,-05:00,106.11,usgs nwis,D,
2017-07-27 14:00:00,-05:00,106.11,usgs nwis,D,
2017-07-27 13:00:00,-05:00,106.09,usgs nwis,D,
2017-07-27 12:00:00,-05:00,106.08,usgs nwis,D,
2017-07-27 11:00:00,-05:00,106.06,usgs nwis,D,
2017-07-27 10:00:00,-05:00,106.06,usgs nwis,D,
2017-07-27 09:00:00,-05:00,106.03,usgs nwis,D,
2017-07-27 08:00:00,-05:00,106.03,usgs nwis,D,
2017-07-27 07:00:00,-05:00,106.03,usgs nwis,D,
2017-07-27 06:00:00,-05:00,106.02,usgs nwis,D,
2017-07-27 05:00:00,-05:00,106.03,usgs nwis,D,
2017-07-27 04:00:00,-05:00,106.04,usgs nwis,D,
2017-07-27 03:00:00,-05:00,106.04,usgs nwis,D,
2017-07-27 02:00:00,-05:00,106.04,usgs nwis,D,
2017-07-27 01:00:00,-05:00,105.99,usgs nwis,D,
2017-07-27 00:00:00,-05:00,105.85,usgs nwis,D,
2017-07-26 23:00:00,-05:00,105.76,usgs nwis,D,
2017-07-26 22:00:00,-05:00,105.76,usgs nwis,D,
2017-07-26 21:00:00,-05:00,105.75,usgs nwis,D,
2017-07-26 20:00:00,-05:00,105.76,usgs nwis,D,
2017-07-26 19:00:00,-05:00,105.80,usgs nwis,D,
2017-07-26 18:00:00,-05:00,105.83,usgs nwis,D,
2017-07-26 17:00:00,-05:00,105.86,usgs nwis,D,
2017-07-26 16:00:00,-05:00,105.91,usgs nwis,D,
2017-07-26 15:00:00,-05:00,105.95,usgs nwis,D,
2017-07-26 14:00:00,-05:00,105.97,usgs nwis,D,
2017-07-26 13:00:00,-05:00,105.98,usgs nwis,D,
2017-07-26 12:00:00,-05:00,106.00,usgs nwis,D,
2017-07-26 11:00:00,-05:00,106.01,usgs nwis,D,
2017-07-26 10:00:00,-05:00,106.02,usgs nwis,D,
2017-07-26 09:00:00,-05:00,106.00,usgs nwis,D,
2017-07-26 07:00:00,-05:00,105.99,usgs nwis,D,
2017-07-26 06:00:00,-05:00,106.01,usgs nwis,D,
2017-07-26 05:00:00,-05:00,106.03,usgs nwis,D,
2017-07-26 04:00:00,-05:00,106.05,usgs nwis,D,
2017-07-26 03:00:00,-05:00,106.08,usgs nwis,D,
2017-07-26 02:00:00,-05:00,106.10,usgs nwis,D,
2017-07-26 01:00:00,-05:00,106.13,usgs nwis,D,
2017-07-26 00:00:00,-05:00,106.16,usgs nwis,D,
2017-07-25 23:00:00,-05:00,106.18,usgs nwis,D,
2017-07-25 22:00:00,-05:00,106.17,usgs nwis,D,
2017-07-25 21:00:00,-05:00,106.16,usgs nwis,D,
2017-07-25 20:00:00,-05:00,106.14,usgs nwis,D,
2017-07-25 19:00:00,-05:00,106.12,usgs nwis,D,
2017-07-25 18:00:00,-05:00,106.09,usgs nwis,D,
2017-07-25 17:00:00,-05:00,106.08,usgs nwis,D,
2017-07-25 16:00:00,-05:00,106.15,usgs nwis,D,
2017-07-25 15:00:00,-05:00,106.20,usgs nwis,D,
2017-07-25 14:00:00,-05:00,106.23,usgs nwis,D,
2017-07-25 13:00:00,-05:00,106.25,usgs nwis,D,
2017-07-25 12:00:00,-05:00,106.27,usgs nwis,D,
2017-07-25 11:00:00,-05:00,106.28,usgs nwis,D,
2017-07-25 10:00:00,-05:00,106.28,usgs nwis,D,
2017-07-25 09:00:00,-05:00,106.25,usgs nwis,D,
2017-07-25 08:00:00,-05:00,106.23,usgs nwis,D,
2017-07-25 07:00:00,-05:00,106.23,usgs nwis,D,
2017-07-25 06:00:00,-05:00,106.26,usgs nwis,D,
2017-07-25 05:00:00,-05:00,106.29,usgs nwis,D,
2017-07-25 04:00:00,-05:00,106.34,usgs nwis,D,
2017-07-25 03:00:00,-05:00,106.39,usgs nwis,D,
2017-07-25 02:00:00,-05:00,106.43,usgs nwis,D,
2017-07-25 01:00:00,-05:00,106.46,usgs nwis,D,
2017-07-25 00:00:00,-05:00,106.47,usgs nwis,D,
2017-07-24 23:00:00,-05:00,106.47,usgs nwis,D,
2017-07-24 22:00:00,-05:00,106.45,usgs nwis,D,
2017-07-24 21:00:00,-05:00,106.43,usgs nwis,D,
2017-07-24 19:00:00,-05:00,106.39,usgs nwis,D,
2017-07-24 18:00:00,-05:00,106.39,usgs nwis,D,
2017-07-24 17:00:00,-05:00,106.40,usgs nwis,D,
2017-07-24 16:00:00,-05:00,106.40,usgs nwis,D,
2017-07-24 15:00:00,-05:00,106.41,usgs nwis,D,
2017-07-24 14:00:00,-05:00,106.43,usgs nwis,D,
2017-07-24 13:00:00,-05:00,106.43,usgs nwis,D,
2017-07-24 12:00:00,-05:00,106.44,usgs nwis,D,
2017-07-24 11:00:00,-05:00,106.43,usgs nwis,D,
2017-07-24 10:00:00,-05:00,106.41,usgs nwis,D,
2017-07-24 09:00:00,-05:00,106.38,usgs nwis,D,
2017-07-24 08:00:00,-05:00,106.35,usgs nwis,D,
2017-07-24 07:00:00,-05:00,106.31,usgs nwis,D,
2017-07-24 06:00:00,-05:00,106.29,usgs nwis,D,
2017-07-24 05:00:00,-05:00,106.32,usgs nwis,D,
2017-07-24 04:00:00,-05:00,106.36,usgs nwis,D,
2017-07-24 03:00:00,-05:00,106.43,usgs nwis,D,
2017-07-24 02:00:00,-05:00,106.49,usgs nwis,D,
2017-07-24 01:00:00,-05:00,106.55,usgs nwis,D,
2017-07-24 00:00:00,-05:00,106.59,usgs nwis,D,
2017-07-23 23:00:00,-05:00,106.62,usgs nwis,D,
2017-07-23 22:00:00,-05:00,106.63,usgs nwis,D,
2017-07-23 21:00:00,-05:00,106.64,usgs nwis,D,
2017-07-23 20:00:00,-05:00,106.66,usgs nwis,D,
2017-07-23 19:00:00,-05:00,106.69,usgs nwis,D,
2017-07-23 18:00:00,-05:00,106.74,usgs nwis,D,
2017-07-23 17:00:00,-05:00,106.80,usgs nwis,D,
2017-07-23 16:00:00,-05:00,106.86,usgs nwis,D,
2017-07-23 15:00:00,-05:00,107.03,usgs nwis,D,
2017-07-23 14:00:00,-05:00,107.12,usgs nwis,D,
2017-07-23 13:00:00,-05:00,107.15,usgs nwis,D,
2017-07-23 12:00:00,-05:00,107.18,usgs nwis,D,
2017-07-23 11:00:00,-05:00,107.25,usgs nwis,D,
2017-07-23 10:00:00,-05:00,107.28,usgs nwis,D,
2017-07-23 09:00:00,-05:00,107.30,usgs nwis,D,
2017-07-23 08:00:00,-05:00,107.34,usgs nwis,D,
2017-07-23 07:00:00,-05:00,107.36,usgs nwis,D,
2017-07-23 06:00:00,-05:00,107.41,usgs nwis,D,
2017-07-23 05:00:00,-05:00,107.49,usgs nwis,D,
2017-07-23 04:00:00,-05:00,107.60,usgs nwis,D,
2017-07-23 03:00:00,-05:00,107.70,usgs nwis,D,
2017-07-23 02:00:00,-05:00,107.79,usgs nwis,D,
2017-07-23 01:00:00,-05:00,107.88,usgs nwis,D,
2017-07-23 00:00:00,-05:00,107.97,usgs nwis,D,
2017-07-22 23:00:00,-05:00,108.03,usgs nwis,D,
2017-07-22 22:00:00,-05:00,108.08,usgs nwis,D,
2017-07-22 21:00:00,-05:00,108.12,usgs nwis,D,
2017-07-22 20:00:00,-05:00,108.15,usgs nwis,D,
2017-07-22 19:00:00,-05:00,108.17,usgs nwis,D,
2017-07-22 18:00:00,-05:00,108.22,usgs nwis,D,
2017-07-22 17:00:00,-05:00,108.28,usgs nwis,D,
2017-07-22 16:00:00,-05:00,108.34,usgs nwis,D,
2017-07-22 15:00:00,-05:00,108.40,usgs nwis,D,
2017-07-22 14:00:00,-05:00,108.46,usgs nwis,D,
2017-07-22 13:00:00,-05:00,108.46,usgs nwis,D,
2017-07-22 12:00:00,-05:00,108.46,usgs nwis,D,
2017-07-22 11:00:00,-05:00,108.46,usgs nwis,D,
2017-07-22 10:00:00,-05:00,108.45,usgs nwis,D,
2017-07-22 09:00:00,-05:00,108.43,usgs nwis,D,
2017-07-22 08:00:00,-05:00,108.41,usgs nwis,D,
2017-07-22 07:00:00,-05:00,108.40,usgs nwis,D,
2017-07-22 06:00:00,-05:00,108.41,usgs nwis,D,
2017-07-22 05:00:00,-05:00,108.41,usgs nwis,D,
2017-07-22 04:00:00,-05:00,108.44,usgs nwis,D,
2017-07-22 03:00:00,-05:00,108.48,usgs nwis,D,
2017-07-22 02:00:00,-05:00,108.52,usgs nwis,D,
2017-07-22 01:00:00,-05:00,108.58,usgs nwis,D,
2017-07-22 00:00:00,-05:00,108.64,usgs nwis,D,
2017-07-21 23:00:00,-05:00,108.68,usgs nwis,D,
2017-07-21 22:00:00,-05:00,108.71,usgs nwis,D,
2017-07-21 21:00:00,-05:00,108.73,usgs nwis,D,
2017-07-21 20:00:00,-05:00,108.71,usgs nwis,D,
2017-07-21 19:00:00,-05:00,108.61,usgs nwis,D,
2017-07-21 18:00:00,-05:00,108.58,usgs nwis,D,
2017-07-21 17:00:00,-05:00,108.58,usgs nwis,D,
2017-07-21 16:00:00,-05:00,108.58,usgs nwis,D,
2017-07-21 15:00:00,-05:00,108.58,usgs nwis,D,
2017-07-21 14:00:00,-05:00,108.59,usgs nwis,D,
2017-07-21 13:00:00,-05:00,108.58,usgs nwis,D,
2017-07-21 12:00:00,-05:00,108.54,usgs nwis,D,
2017-07-21 11:00:00,-05:00,108.48,usgs nwis,D,
2017-07-21 10:00:00,-05:00,108.37,usgs nwis,D,
2017-07-21 09:00:00,-05:00,108.20,usgs nwis,D,
2017-07-21 08:00:00,-05:00,108.05,usgs nwis,D,
2017-07-21 07:00:00,-05:00,107.98,usgs nwis,D,
2017-07-21 06:00:00,-05:00,107.92,usgs nwis,D,
2017-07-21 05:00:00,-05:00,107.86,usgs nwis,D,
2017-07-21 04:00:00,-05:00,107.83,usgs nwis,D,
2017-07-21 03:00:00,-05:00,107.78,usgs nwis,D,
2017-07-21 02:00:00,-05:00,107.75,usgs nwis,D,
2017-07-21 01:00:00,-05:00,107.72,usgs nwis,D,
2017-07-21 00:00:00,-05:00,107.69,usgs nwis,D,
2017-07-20 23:00:00,-05:00,107.65,usgs nwis,D,
2017-07-20 22:00:00,-05:00,107.61,usgs nwis,D,
2017-07-20 21:00:00,-05:00,107.56,usgs nwis,D,
2017-07-20 20:00:00,-05:00,107.54,usgs nwis,D,
2017-07-20 19:00:00,-05:00,107.53,usgs nwis,D,
2017-07-20 18:00:00,-05:00,107.55,usgs nwis,D,
2017-07-20 17:00:00,-05:00,107.63,usgs nwis,D,
2017-07-20 16:00:00,-05:00,107.73,usgs nwis,D,
2017-07-20 15:00:00,-05:00,107.80,usgs nwis,D,
2017-07-20 14:00:00,-05:00,107.79,usgs nwis,D,
2017-07-20 13:00:00,-05:00,107.75,usgs nwis,D,
2017-07-20 12:00:00,-05:00,107.68,usgs nwis,D,
2017-07-20 11:00:00,-05:00,107.58,usgs nwis,D,
2017-07-20 10:00:00,-05:00,107.46,usgs nwis,D,
2017-07-20 09:00:00,-05:00,107.31,usgs nwis,D,
2017-07-20 08:00:00,-05:00,107.13,usgs nwis,D,
2017-07-20 07:00:00,-05:00,107.08,usgs nwis,D,
2017-07-20 06:00:00,-05:00,107.06,usgs nwis,D,
2017-07-20 05:00:00,-05:00,107.05,usgs nwis,D,
2017-07-20 04:00:00,-05:00,107.07,usgs nwis,D,
2017-07-20 03:00:00,-05:00,107.08,usgs nwis,D,
2017-07-20 02:00:00,-05:00,107.11,usgs nwis,D,
2017-07-20 01:00:00,-05:00,107.14,usgs nwis,D,
2017-07-20 00:00:00,-05:00,107.18,usgs nwis,D,
2017-07-19 23:00:00,-05:00,107.23,usgs nwis,D,
2017-07-19 22:00:00,-05:00,107.21,usgs nwis,D,
2017-07-19 21:00:00,-05:00,107.16,usgs nwis,D,
2017-07-19 20:00:00,-05:00,107.11,usgs nwis,D,
2017-07-19 19:00:00,-05:00,107.09,usgs nwis,D,
2017-07-19 18:00:00,-05:00,107.08,usgs nwis,D,
2017-07-19 17:00:00,-05:00,107.07,usgs nwis,D,
2017-07-19 16:00:00,-05:00,107.08,usgs nwis,D,
2017-07-19 15:00:00,-05:00,107.16,usgs nwis,D,
2017-07-19 14:00:00,-05:00,107.27,usgs nwis,D,
2017-07-19 13:00:00,-05:00,107.43,usgs nwis,D,
2017-07-19 12:00:00,-05:00,107.37,usgs nwis,D,
2017-07-19 11:00:00,-05:00,106.86,usgs nwis,D,
2017-07-19 10:00:00,-05:00,106.85,usgs nwis,D,
2017-07-19 09:00:00,-05:00,106.84,usgs nwis,D,
2017-07-19 08:00:00,-05:00,106.81,usgs nwis,D,
2017-07-19 07:00:00,-05:00,106.77,usgs nwis,D,
2017-07-19 06:00:00,-05:00,106.74,usgs nwis,D,
2017-07-19 05:00:00,-05:00,106.71,usgs nwis,D,
2017-07-19 04:00:00,-05:00,106.69,usgs nwis,D,
2017-07-19 03:00:00,-05:00,106.68,usgs nwis,D,
2017-07-19 02:00:00,-05:00,106.69,usgs nwis,D,
2017-07-19 01:00:00,-05:00,106.72,usgs nwis,D,
2017-07-19 00:00:00,-05:00,106.72,usgs nwis,D,
2017-07-18 23:00:00,-05:00,106.70,usgs nwis,D,
2017-07-18 22:00:00,-05:00,106.67,usgs nwis,D,
2017-07-18 21:00:00,-05:00,106.61,usgs nwis,D,
2017-07-18 20:00:00,-05:00,106.56,usgs nwis,D,
2017-07-18 19:00:00,-05:00,106.53,usgs nwis,D,
2017-07-18 18:00:00,-05:00,106.51,usgs nwis,D,
2017-07-18 17:00:00,-05:00,106.51,usgs nwis,D,
2017-07-18 16:00:00,-05:00,106.51,usgs nwis,D,
2017-07-18 15:00:00,-05:00,106.51,usgs nwis,D,
2017-07-18 14:00:00,-05:00,106.52,usgs nwis,D,
2017-07-18 13:00:00,-05:00,106.52,usgs nwis,D,
2017-07-18 12:00:00,-05:00,106.54,usgs nwis,D,
2017-07-18 11:00:00,-05:00,106.55,usgs nwis,D,
2017-07-18 10:00:00,-05:00,106.56,usgs nwis,D,
2017-07-18 09:00:00,-05:00,106.55,usgs nwis,D,
2017-07-18 08:00:00,-05:00,106.54,usgs nwis,D,
2017-07-18 07:00:00,-05:00,106.53,usgs nwis,D,
2017-07-18 06:00:00,-05:00,106.53,usgs nwis,D,
2017-07-18 05:00:00,-05:00,106.53,usgs nwis,D,
2017-07-18 04:00:00,-05:00,106.53,usgs nwis,D,
2017-07-18 03:00:00,-05:00,106.54,usgs nwis,D,
2017-07-18 02:00:00,-05:00,106.57,usgs nwis,D,
2017-07-18 01:00:00,-05:00,106.60,usgs nwis,D,
2017-07-18 00:00:00,-05:00,106.62,usgs nwis,D,
2017-07-17 23:00:00,-05:00,106.63,usgs nwis,D,
2017-07-17 22:00:00,-05:00,106.62,usgs nwis,D,
2017-07-17 21:00:00,-05:00,106.61,usgs nwis,D,
2017-07-17 20:00:00,-05:00,106.60,usgs nwis,D,
2017-07-17 19:00:00,-05:00,106.60,usgs nwis,D,
2017-07-17 18:00:00,-05:00,106.60,usgs nwis,D,
2017-07-17 17:00:00,-05:00,106.58,usgs nwis,D,
2017-07-17 16:00:00,-05:00,106.55,usgs nwis,D,
2017-07-17 15:00:00,-05:00,106.37,usgs nwis,D,
2017-07-17 14:00:00,-05:00,106.33,usgs nwis,D,
2017-07-17 13:00:00,-05:00,106.38,usgs nwis,D,
2017-07-17 12:00:00,-05:00,106.44,usgs nwis,D,
2017-07-17 11:00:00,-05:00,106.48,usgs nwis,D,
2017-07-17 10:00:00,-05:00,106.52,usgs nwis,D,
2017-07-17 09:00:00,-05:00,106.56,usgs nwis,D,
2017-07-17 08:00:00,-05:00,106.59,usgs nwis,D,
2017-07-17 07:00:00,-05:00,106.64,usgs nwis,D,
2017-07-17 06:00:00,-05:00,106.68,usgs nwis,D,
2017-07-17 05:00:00,-05:00,106.71,usgs nwis,D,
2017-07-17 04:00:00,-05:00,106.74,usgs nwis,D,
2017-07-17 03:00:00,-05:00,106.81,usgs nwis,D,
2017-07-17 02:00:00,-05:00,106.90,usgs nwis,D,
2017-07-17 01:00:00,-05:00,106.99,usgs nwis,D,
2017-07-17 00:00:00,-05:00,107.09,usgs nwis,D,
2017-07-16 23:00:00,-05:00,107.19,usgs nwis,D,
2017-07-16 22:00:00,-05:00,107.27,usgs nwis,D,
2017-07-16 21:00:00,-05:00,107.32,usgs nwis,D,
2017-07-16 20:00:00,-05:00,107.35,usgs nwis,D,
2017-07-16 19:00:00,-05:00,107.32,usgs nwis,D,
2017-07-16 18:00:00,-05:00,107.28,usgs nwis,D,
2017-07-16 17:00:00,-05:00,107.28,usgs nwis,D,
2017-07-16 16:00:00,-05:00,107.31,usgs nwis,D,
2017-07-16 15:00:00,-05:00,107.35,usgs nwis,D,
2017-07-16 14:00:00,-05:00,107.37,usgs nwis,D,
2017-07-16 13:00:00,-05:00,107.45,usgs nwis,D,
2017-07-16 12:00:00,-05:00,107.54,usgs nwis,D,
2017-07-16 11:00:00,-05:00,107.63,usgs nwis,D,
2017-07-16 10:00:00,-05:00,107.74,usgs nwis,D,
2017-07-16 09:00:00,-05:00,107.85,usgs nwis,D,
2017-07-16 08:00:00,-05:00,107.97,usgs nwis,D,
2017-07-16 07:00:00,-05:00,108.12,usgs nwis,D,
2017-07-16 06:00:00,-05:00,108.30,usgs nwis,D,
2017-07-16 05:00:00,-05:00,108.50,usgs nwis,D,
2017-07-16 04:00:00,-05:00,108.72,usgs nwis,D,
2017-07-16 03:00:00,-05:00,109.01,usgs nwis,D,
2017-07-16 02:00:00,-05:00,109.05,usgs nwis,D,
2017-07-16 01:00:00,-05:00,109.00,usgs nwis,D,
2017-07-16 00:00:00,-05:00,108.92,usgs nwis,D,
2017-07-15 23:00:00,-05:00,108.82,usgs nwis,D,
2017-07-15 22:00:00,-05:00,108.69,usgs nwis,D,
2017-07-15 21:00:00,-05:00,108.58,usgs nwis,D,
2017-07-15 20:00:00,-05:00,108.55,usgs nwis,D,
2017-07-15 19:00:00,-05:00,108.48,usgs nwis,D,
2017-07-15 18:00:00,-05:00,108.41,usgs nwis,D,
2017-07-15 17:00:00,-05:00,108.33,usgs nwis,D,
2017-07-15 16:00:00,-05:00,108.25,usgs nwis,D,
2017-07-15 15:00:00,-05:00,108.17,usgs nwis,D,
2017-07-15 14:00:00,-05:00,108.09,usgs nwis,D,
2017-07-15 13:00:00,-05:00,108.00,usgs nwis,D,
2017-07-15 12:00:00,-05:00,107.88,usgs nwis,D,
2017-07-15 11:00:00,-05:00,107.76,usgs nwis,D,
2017-07-15 10:00:00,-05:00,107.63,usgs nwis,D,
2017-07-15 09:00:00,-05:00,107.50,usgs nwis,D,
2017-07-15 08:00:00,-05:00,107.35,usgs nwis,D,
2017-07-15 07:00:00,-05:00,107.21,usgs nwis,D,
2017-07-15 06:00:00,-05:00,107.07,usgs nwis,D,
2017-07-15 05:00:00,-05:00,107.05,usgs nwis,D,
2017-07-15 04:00:00,-05:00,107.11,usgs nwis,D,
2017-07-15 03:00:00,-05:00,107.18,usgs nwis,D,
2017-07-15 02:00:00,-05:00,107.27,usgs nwis,D,
2017-07-15 01:00:00,-05:00,107.34,usgs nwis,D,
2017-07-15 00:00:00,-05:00,107.41,usgs nwis,D,
2017-07-14 23:00:00,-05:00,107.45,usgs nwis,D,
2017-07-14 22:00:00,-05:00,107.47,usgs nwis,D,
2017-07-14 21:00:00,-05:00,107.49,usgs nwis,D,
2017-07-14 20:00:00,-05:00,107.49,usgs nwis,D,
2017-07-14 19:00:00,-05:00,107.51,usgs nwis,D,
2017-07-14 18:00:00,-05:00,107.54,usgs nwis,D,
2017-07-14 17:00:00,-05:00,107.57,usgs nwis,D,
2017-07-14 16:00:00,-05:00,107.59,usgs nwis,D,
2017-07-14 15:00:00,-05:00,107.63,usgs nwis,D,
2017-07-14 14:00:00,-05:00,107.67,usgs nwis,D,
2017-07-14 13:00:00,-05:00,107.70,usgs nwis,D,
2017-07-14 12:00:00,-05:00,107.74,usgs nwis,D,
2017-07-14 11:00:00,-05:00,107.74,usgs nwis,D,
2017-07-14 10:00:00,-05:00,107.76,usgs nwis,D,
2017-07-14 09:00:00,-05:00,107.76,usgs nwis,D,
2017-07-14 08:00:00,-05:00,107.76,usgs nwis,D,
2017-07-14 07:00:00,-05:00,107.76,usgs nwis,D,
2017-07-14 06:00:00,-05:00,107.76,usgs nwis,D,
2017-07-14 05:00:00,-05:00,107.75,usgs nwis,D,
2017-07-14 04:00:00,-05:00,107.76,usgs nwis,D,
2017-07-14 03:00:00,-05:00,107.77,usgs nwis,D,
2017-07-14 02:00:00,-05:00,107.77,usgs nwis,D,
2017-07-14 01:00:00,-05:00,107.77,usgs nwis,D,
2017-07-14 00:00:00,-05:00,107.75,usgs nwis,D,
2017-07-13 23:00:00,-05:00,107.73,usgs nwis,D,
2017-07-13 22:00:00,-05:00,107.71,usgs nwis,D,
2017-07-13 21:00:00,-05:00,107.68,usgs nwis,D,
2017-07-13 19:00:00,-05:00,107.65,usgs nwis,D,
2017-07-13 18:00:00,-05:00,107.66,usgs nwis,D,
2017-07-13 17:00:00,-05:00,107.68,usgs nwis,D,
2017-07-13 16:00:00,-05:00,107.71,usgs nwis,D,
2017-07-13 15:00:00,-05:00,107.69,usgs nwis,D,
2017-07-13 14:00:00,-05:00,107.71,usgs nwis,D,
2017-07-13 13:00:00,-05:00,107.72,usgs nwis,D,
2017-07-13 12:00:00,-05:00,107.69,usgs nwis,D,
2017-07-13 11:00:00,-05:00,107.66,usgs nwis,D,
2017-07-13 10:00:00,-05:00,107.63,usgs nwis,D,
2017-07-13 09:00:00,-05:00,107.59,usgs nwis,D,
2017-07-13 08:00:00,-05:00,107.56,usgs nwis,D,
2017-07-13 07:00:00,-05:00,107.53,usgs nwis,D,
2017-07-13 06:00:00,-05:00,107.50,usgs nwis,D,
2017-07-13 05:00:00,-05:00,107.48,usgs nwis,D,
2017-07-13 03:00:00,-05:00,107.45,usgs nwis,D,
2017-07-13 02:00:00,-05:00,107.42,usgs nwis,D,
2017-07-13 01:00:00,-05:00,107.39,usgs nwis,D,
2017-07-13 00:00:00,-05:00,107.37,usgs nwis,D,
2017-07-12 23:00:00,-05:00,107.34,usgs nwis,D,
2017-07-12 22:00:00,-05:00,107.29,usgs nwis,D,
2017-07-12 21:00:00,-05:00,107.24,usgs nwis,D,
2017-07-12 20:00:00,-05:00,107.18,usgs nwis,D,
2017-07-12 19:00:00,-05:00,107.15,usgs nwis,D,
2017-07-12 18:00:00,-05:00,107.11,usgs nwis,D,
2017-07-12 17:00:00,-05:00,107.08,usgs nwis,D,
2017-07-12 16:00:00,-05:00,107.05,usgs nwis,D,
2017-07-12 15:00:00,-05:00,107.01,usgs nwis,D,
2017-07-12 14:00:00,-05:00,106.95,usgs nwis,D,
2017-07-12 13:00:00,-05:00,106.89,usgs nwis,D,
2017-07-12 12:00:00,-05:00,106.82,usgs nwis,D,
2017-07-12 11:00:00,-05:00,106.75,usgs nwis,D,
2017-07-12 10:00:00,-05:00,106.69,usgs nwis,D,
2017-07-12 09:00:00,-05:00,106.63,usgs nwis,D,
2017-07-12 08:00:00,-05:00,106.58,usgs nwis,D,
2017-07-12 07:00:00,-05:00,106.53,usgs nwis,D,
2017-07-12 06:00:00,-05:00,106.49,usgs nwis,D,
2017-07-12 05:00:00,-05:00,106.45,usgs nwis,D,
2017-07-12 04:00:00,-05:00,106.43,usgs nwis,D,
2017-07-12 03:00:00,-05:00,106.40,usgs nwis,D,
2017-07-12 02:00:00,-05:00,106.36,usgs nwis,D,
2017-07-12 01:00:00,-05:00,106.33,usgs nwis,D,
2017-07-12 00:00:00,-05:00,106.28,usgs nwis,D,
2017-07-11 23:00:00,-05:00,106.23,usgs nwis,D,
2017-07-11 22:00:00,-05:00,106.17,usgs nwis,D,
2017-07-11 21:00:00,-05:00,106.09,usgs nwis,D,
2017-07-11 20:00:00,-05:00,106.03,usgs nwis,D,
2017-07-11 19:00:00,-05:00,105.97,usgs nwis,D,
2017-07-11 18:00:00,-05:00,105.91,usgs nwis,D,
2017-07-11 17:00:00,-05:00,105.88,usgs nwis,D,
2017-07-11 16:00:00,-05:00,105.86,usgs nwis,D,
2017-07-11 15:00:00,-05:00,105.85,usgs nwis,D,
2017-07-11 14:00:00,-05:00,105.85,usgs nwis,D,
2017-07-11 13:00:00,-05:00,105.85,usgs nwis,D,
2017-07-11 12:00:00,-05:00,105.85,usgs nwis,D,
2017-07-11 11:00:00,-05:00,105.84,usgs nwis,D,
2017-07-11 10:00:00,-05:00,105.83,usgs nwis,D,
2017-07-11 09:00:00,-05:00,105.82,usgs nwis,D,
2017-07-11 08:00:00,-05:00,105.80,usgs nwis,D,
2017-07-11 07:00:00,-05:00,105.81,usgs nwis,D,
2017-07-11 06:00:00,-05:00,105.83,usgs nwis,D,
2017-07-11 05:00:00,-05:00,105.86,usgs nwis,D,
2017-07-11 03:00:00,-05:00,105.94,usgs nwis,D,
2017-07-11 02:00:00,-05:00,105.97,usgs nwis,D,
2017-07-11 01:00:00,-05:00,105.99,usgs nwis,D,
2017-07-11 00:00:00,-05:00,106.02,usgs nwis,D,
2017-07-10 23:00:00,-05:00,106.02,usgs nwis,D,
2017-07-10 22:00:00,-05:00,106.00,usgs nwis,D,
2017-07-10 21:00:00,-05:00,105.96,usgs nwis,D,
2017-07-10 19:00:00,-05:00,105.93,usgs nwis,D,
2017-07-10 18:00:00,-05:00,105.96,usgs nwis,D,
2017-07-10 17:00:00,-05:00,105.99,usgs nwis,D,
2017-07-10 16:00:00,-05:00,106.04,usgs nwis,D,
2017-07-10 15:00:00,-05:00,106.07,usgs nwis,D,
2017-07-10 14:00:00,-05:00,106.12,usgs nwis,D,
2017-07-10 13:00:00,-05:00,106.16,usgs nwis,D,
2017-07-10 12:00:00,-05:00,106.19,usgs nwis,D,
2017-07-10 11:00:00,-05:00,106.13,usgs nwis,D,
2017-07-10 10:00:00,-05:00,106.10,usgs nwis,D,
2017-07-10 09:00:00,-05:00,106.09,usgs nwis,D,
2017-07-10 08:00:00,-05:00,106.09,usgs nwis,D,
2017-07-10 07:00:00,-05:00,106.10,usgs nwis,D,
2017-07-10 06:00:00,-05:00,106.11,usgs nwis,D,
2017-07-10 05:00:00,-05:00,106.13,usgs nwis,D,
2017-07-10 04:00:00,-05:00,106.18,usgs nwis,D,
2017-07-10 03:00:00,-05:00,106.22,usgs nwis,D,
2017-07-10 02:00:00,-05:00,106.26,usgs nwis,D,
2017-07-10 01:00:00,-05:00,106.30,usgs nwis,D,
2017-07-10 00:00:00,-05:00,106.33,usgs nwis,D,
2017-07-09 23:00:00,-05:00,106.34,usgs nwis,D,
2017-07-09 22:00:00,-05:00,106.33,usgs nwis,D,
2017-07-09 21:00:00,-05:00,106.33,usgs nwis,D,
2017-07-09 16:00:00,-05:00,106.49,usgs nwis,D,
