datetime,timezone,water_level(ft below land surface),source,status,comment
2017-05-13 06:00:00,-06:00,84.08,usgs nwis,D,
2017-05-13 05:00:00,-06:00,84.04,usgs nwis,D,
2017-05-13 03:00:00,-06:00,83.95,usgs nwis,D,
2017-05-13 02:00:00,-06:00,83.90,usgs nwis,D,
2017-05-13 01:00:00,-06:00,83.85,usgs nwis,D,
2017-05-13 00:00:00,-06:00,83.79,usgs nwis,D,
2017-05-12 23:00:00,-06:00,83.74,usgs nwis,D,
2017-05-12 22:00:00,-06:00,83.68,usgs nwis,D,
2017-05-12 21:00:00,-06:00,83.61,usgs nwis,D,
2017-05-12 19:00:00,-06:00,83.45,usgs nwis,D,
2017-05-12 18:00:00,-06:00,83.33,usgs nwis,D,
2017-05-12 17:00:00,-06:00,83.16,usgs nwis,D,
2017-05-12 15:00:00,-06:00,82.44,usgs nwis,D,
2017-05-12 14:00:00,-06:00,81.91,usgs nwis,D,
2017-05-12 13:00:00,-06:00,81.32,usgs nwis,D,
2017-05-12 11:00:00,-06:00,79.95,usgs nwis,D,
2017-05-12 10:00:00,-06:00,79.14,usgs nwis,D,
2017-05-12 09:00:00,-06:00,78.24,usgs nwis,D,
2017-05-12 07:00:00,-06:00,76.03,usgs nwis,D,
2017-05-12 06:00:00,-06:00,74.66,usgs nwis,D,
2017-05-12 05:00:00,-06:00,73.00,usgs nwis,D,
2017-05-12 03:00:00,-06:00,68.28,usgs nwis,D,
2017-05-12 02:00:00,-06:00,64.67,usgs nwis,D,
2017-05-12 01:00:00,-06:00,63.40,usgs nwis,D,
2017-05-12 00:00:00,-06:00,63.00,usgs nwis,D,
2017-05-11 23:00:00,-06:00,62.68,usgs nwis,D,
2017-05-11 22:00:00,-06:00,62.42,usgs nwis,D,
2017-05-11 21:00:00,-06:00,62.17,usgs nwis,D,
2017-05-11 19:00:00,-06:00,61.57,usgs nwis,D,
2017-05-11 18:00:00,-06:00,61.23,usgs nwis,D,
2017-05-11 17:00:00,-06:00,60.86,usgs nwis,D,
2017-05-11 15:00:00,-06:00,60.07,usgs nwis,D,
2017-05-11 14:00:00,-06:00,59.80,usgs nwis,D,
2017-05-11 13:00:00,-06:00,59.80,usgs nwis,D,
2017-05-11 11:00:00,-06:00,60.21,usgs nwis,D,
2017-05-11 10:00:00,-06:00,60.45,usgs nwis,D,
2017-05-11 09:00:00,-06:00,60.70,usgs nwis,D,
2017-05-11 07:00:00,-06:00,61.28,usgs nwis,D,
2017-05-11 06:00:00,-06:00,61.60,usgs nwis,D,
2017-05-11 05:00:00,-06:00,61.96,usgs nwis,D,
2017-05-11 03:00:00,-06:00,62.80,usgs nwis,D,
2017-05-11 02:00:00,-06:00,63.28,usgs nwis,D,
2017-05-11 01:00:00,-06:00,63.82,usgs nwis,D,
2017-05-11 00:00:00,-06:00,64.43,usgs nwis,D,
2017-05-10 23:00:00,-06:00,65.11,usgs nwis,D,
2017-05-10 22:00:00,-06:00,65.90,usgs nwis,D,
2017-05-10 21:00:00,-06:00,66.83,usgs nwis,D,
2017-05-10 19:00:00,-06:00,69.31,usgs nwis,D,
2017-05-10 18:00:00,-06:00,71.10,usgs nwis,D,
2017-05-10 17:00:00,-06:00,73.55,usgs nwis,D,
2017-05-10 15:00:00,-06:00,76.95,usgs nwis,D,
2017-05-10 14:00:00,-06:00,76.97,usgs nwis,D,
2017-05-10 13:00:00,-06:00,76.98,usgs nwis,D,
2017-05-10 11:00:00,-06:00,76.99,usgs nwis,D,
2017-05-10 10:00:00,-06:00,77.00,usgs nwis,D,
2017-05-10 09:00:00,-06:00,77.00,usgs nwis,D,
2017-05-10 07:00:00,-06:00,77.01,usgs nwis,D,
2017-05-10 06:00:00,-06:00,77.00,usgs nwis,D,
2017-05-10 05:00:00,-06:00,77.01,usgs nwis,D,
2017-05-10 03:00:00,-06:00,77.03,usgs nwis,D,
2017-05-10 02:00:00,-06:00,77.05,usgs nwis,D,
2017-05-10 01:00:00,-06:00,77.06,usgs nwis,D,
2017-05-10 00:00:00,-06:00,77.06,usgs nwis,D,
2017-05-09 23:00:00,-06:00,77.07,usgs nwis,D,
2017-05-09 22:00:00,-06:00,77.05,usgs nwis,D,
2017-05-09 21:00:00,-06:00,77.04,usgs nwis,D,
2017-05-09 19:00:00,-06:00,77.05,usgs nwis,D,
2017-05-09 18:00:00,-06:00,77.05,usgs nwis,D,
2017-05-09 17:00:00,-06:00,77.06,usgs nwis,D,
2017-05-09 15:00:00,-06:00,77.10,usgs nwis,D,
2017-05-09 14:00:00,-06:00,77.11,usgs nwis,D,
2017-05-09 13:00:00,-06:00,77.14,usgs nwis,D,
2017-05-09 11:00:00,-06:00,77.18,usgs nwis,D,
2017-05-09 10:00:00,-06:00,77.20,usgs nwis,D,
2017-05-09 09:00:00,-06:00,77.21,usgs nwis,D,
2017-05-09 07:00:00,-06:00,77.24,usgs nwis,D,
2017-05-09 06:00:00,-06:00,77.26,usgs nwis,D,
2017-05-09 05:00:00,-06:00,77.29,usgs nwis,D,
2017-05-09 03:00:00,-06:00,77.34,usgs nwis,D,
2017-05-09 02:00:00,-06:00,77.37,usgs nwis,D,
2017-05-09 01:00:00,-06:00,77.40,usgs nwis,D,
2017-05-09 00:00:00,-06:00,77.41,usgs nwis,D,
2017-05-08 23:00:00,-06:00,77.42,usgs nwis,D,
2017-05-08 22:00:00,-06:00,77.43,usgs nwis,D,
2017-05-08 21:00:00,-06:00,77.45,usgs nwis,D,
2017-05-08 19:00:00,-06:00,77.49,usgs nwis,D,
2017-05-08 18:00:00,-06:00,77.51,usgs nwis,D,
2017-05-08 17:00:00,-06:00,77.54,usgs nwis,D,
2017-05-08 15:00:00,-06:00,77.63,usgs nwis,D,
2017-05-08 14:00:00,-06:00,77.67,usgs nwis,D,
2017-05-08 13:00:00,-06:00,77.71,usgs nwis,D,
2017-05-08 11:00:00,-06:00,77.78,usgs nwis,D,
2017-05-08 10:00:00,-06:00,77.81,usgs nwis,D,
2017-05-08 09:00:00,-06:00,77.83,usgs nwis,D,
2017-05-08 07:00:00,-06:00,77.89,usgs nwis,D,
2017-05-08 06:00:00,-06:00,77.92,usgs nwis,D,
2017-05-08 05:00:00,-06:00,77.95,usgs nwis,D,
2017-05-08 03:00:00,-06:00,78.03,usgs nwis,D,
2017-05-08 02:00:00,-06:00,78.07,usgs nwis,D,
2017-05-08 01:00:00,-06:00,78.10,usgs nwis,D,
2017-05-08 00:00:00,-06:00,78.14,usgs nwis,D,
2017-05-07 23:00:00,-06:00,78.16,usgs nwis,D,
2017-05-07 22:00:00,-06:00,78.19,usgs nwis,D,
2017-05-07 21:00:00,-06:00,78.20,usgs nwis,D,
2017-05-07 19:00:00,-06:00,78.24,usgs nwis,D,
2017-05-07 18:00:00,-06:00,78.27,usgs nwis,D,
2017-05-07 17:00:00,-06:00,78.30,usgs nwis,D,
2017-05-07 15:00:00,-06:00,78.37,usgs nwis,D,
2017-05-07 14:00:00,-06:00,78.41,usgs nwis,D,
2017-05-07 13:00:00,-06:00,78.44,usgs nwis,D,
2017-05-07 11:00:00,-06:00,78.52,usgs nwis,D,
2017-05-07 10:00:00,-06:00,78.55,usgs nwis,D,
2017-05-07 09:00:00,-06:00,78.57,usgs nwis,D,
2017-05-07 07:00:00,-06:00,78.62,usgs nwis,D,
2017-05-07 06:00:00,-06:00,78.64,usgs nwis,D,
2017-05-07 05:00:00,-06:00,78.68,usgs nwis,D,
2017-05-07 03:00:00,-06:00,78.76,usgs nwis,D,
2017-05-07 02:00:00,-06:00,78.80,usgs nwis,D,
2017-05-07 01:00:00,-06:00,78.84,usgs nwis,D,
2017-05-07 00:00:00,-06:00,78.87,usgs nwis,D,
2017-05-06 23:00:00,-06:00,78.90,usgs nwis,D,
2017-05-06 22:00:00,-06:00,78.93,usgs nwis,D,
2017-05-06 21:00:00,-06:00,78.95,usgs nwis,D,
2017-05-06 19:00:00,-06:00,79.07,usgs nwis,D,
2017-05-06 18:00:00,-06:00,79.15,usgs nwis,D,
2017-05-06 17:00:00,-06:00,79.24,usgs nwis,D,
2017-05-06 15:00:00,-06:00,79.45,usgs nwis,D,
2017-05-06 14:00:00,-06:00,79.58,usgs nwis,D,
2017-05-06 13:00:00,-06:00,79.72,usgs nwis,D,
2017-05-06 11:00:00,-06:00,80.02,usgs nwis,D,
2017-05-06 10:00:00,-06:00,80.17,usgs nwis,D,
2017-05-06 09:00:00,-06:00,80.31,usgs nwis,D,
2017-05-06 07:00:00,-06:00,80.62,usgs nwis,D,
2017-05-06 06:00:00,-06:00,80.79,usgs nwis,D,
2017-05-06 05:00:00,-06:00,80.99,usgs nwis,D,
2017-05-06 03:00:00,-06:00,81.42,usgs nwis,D,
2017-05-06 02:00:00,-06:00,81.67,usgs nwis,D,
2017-05-06 01:00:00,-06:00,81.95,usgs nwis,D,
2017-05-06 00:00:00,-06:00,82.25,usgs nwis,D,
2017-05-05 23:00:00,-06:00,82.57,usgs nwis,D,
2017-05-05 22:00:00,-06:00,82.93,usgs nwis,D,
2017-05-05 21:00:00,-06:00,83.31,usgs nwis,D,
2017-05-05 19:00:00,-06:00,84.20,usgs nwis,D,
2017-05-05 18:00:00,-06:00,84.69,usgs nwis,D,
2017-05-05 17:00:00,-06:00,85.17,usgs nwis,D,
2017-05-05 15:00:00,-06:00,85.67,usgs nwis,D,
2017-05-05 14:00:00,-06:00,85.64,usgs nwis,D,
2017-05-05 13:00:00,-06:00,85.61,usgs nwis,D,
2017-05-05 11:00:00,-06:00,85.51,usgs nwis,D,
2017-05-05 10:00:00,-06:00,85.46,usgs nwis,D,
2017-05-05 09:00:00,-06:00,85.40,usgs nwis,D,
2017-05-05 07:00:00,-06:00,85.29,usgs nwis,D,
2017-05-05 06:00:00,-06:00,85.22,usgs nwis,D,
2017-05-05 05:00:00,-06:00,85.16,usgs nwis,D,
2017-05-05 03:00:00,-06:00,85.03,usgs nwis,D,
2017-05-05 02:00:00,-06:00,84.98,usgs nwis,D,
2017-05-05 01:00:00,-06:00,84.92,usgs nwis,D,
2017-05-05 00:00:00,-06:00,84.86,usgs nwis,D,
2017-05-04 23:00:00,-06:00,84.79,usgs nwis,D,
2017-05-04 22:00:00,-06:00,84.71,usgs nwis,D,
2017-05-04 21:00:00,-06:00,84.63,usgs nwis,D,
2017-05-04 19:00:00,-06:00,84.46,usgs nwis,D,
2017-05-04 18:00:00,-06:00,84.38,usgs nwis,D,
2017-05-04 17:00:00,-06:00,84.29,usgs nwis,D,
2017-05-04 15:00:00,-06:00,84.11,usgs nwis,D,
2017-05-04 14:00:00,-06:00,84.02,usgs nwis,D,
2017-05-04 13:00:00,-06:00,83.93,usgs nwis,D,
2017-05-04 11:00:00,-06:00,83.67,usgs nwis,D,
2017-05-04 10:00:00,-06:00,83.48,usgs nwis,D,
2017-05-04 09:00:00,-06:00,83.27,usgs nwis,D,
2017-05-04 07:00:00,-06:00,82.74,usgs nwis,D,
2017-05-04 06:00:00,-06:00,82.43,usgs nwis,D,
2017-05-04 05:00:00,-06:00,82.08,usgs nwis,D,
2017-05-04 03:00:00,-06:00,81.30,usgs nwis,D,
2017-05-04 02:00:00,-06:00,80.93,usgs nwis,D,
2017-05-04 01:00:00,-06:00,80.72,usgs nwis,D,
2017-05-04 00:00:00,-06:00,80.79,usgs nwis,D,
2017-05-03 23:00:00,-06:00,81.01,usgs nwis,D,
2017-05-03 22:00:00,-06:00,81.24,usgs nwis,D,
2017-05-03 21:00:00,-06:00,81.51,usgs nwis,D,
2017-05-03 19:00:00,-06:00,82.10,usgs nwis,D,
2017-05-03 18:00:00,-06:00,82.45,usgs nwis,D,
2017-05-03 17:00:00,-06:00,82.81,usgs nwis,D,
2017-05-03 15:00:00,-06:00,83.63,usgs nwis,D,
2017-05-03 14:00:00,-06:00,84.07,usgs nwis,D,
2017-05-03 13:00:00,-06:00,84.47,usgs nwis,D,
2017-05-03 11:00:00,-06:00,85.09,usgs nwis,D,
2017-05-03 10:00:00,-06:00,85.39,usgs nwis,D,
2017-05-03 09:00:00,-06:00,85.70,usgs nwis,D,
2017-05-03 07:00:00,-06:00,85.86,usgs nwis,D,
2017-05-03 06:00:00,-06:00,85.61,usgs nwis,D,
2017-05-03 05:00:00,-06:00,85.31,usgs nwis,D,
2017-05-03 03:00:00,-06:00,84.63,usgs nwis,D,
2017-05-03 02:00:00,-06:00,84.25,usgs nwis,D,
2017-05-03 01:00:00,-06:00,83.82,usgs nwis,D,
2017-05-03 00:00:00,-06:00,83.35,usgs nwis,D,
2017-05-02 23:00:00,-06:00,82.83,usgs nwis,D,
2017-05-02 22:00:00,-06:00,82.23,usgs nwis,D,
2017-05-02 21:00:00,-06:00,81.55,usgs nwis,D,
2017-05-02 19:00:00,-06:00,79.81,usgs nwis,D,
2017-05-02 18:00:00,-06:00,78.65,usgs nwis,D,
2017-05-02 17:00:00,-06:00,77.18,usgs nwis,D,
2017-05-02 15:00:00,-06:00,72.44,usgs nwis,D,
2017-05-02 14:00:00,-06:00,70.37,usgs nwis,D,
2017-05-02 13:00:00,-06:00,70.41,usgs nwis,D,
2017-05-02 11:00:00,-06:00,70.48,usgs nwis,D,
2017-05-02 10:00:00,-06:00,70.52,usgs nwis,D,
2017-05-02 09:00:00,-06:00,70.56,usgs nwis,D,
2017-05-02 07:00:00,-06:00,70.63,usgs nwis,D,
2017-05-02 06:00:00,-06:00,70.67,usgs nwis,D,
2017-05-02 05:00:00,-06:00,70.71,usgs nwis,D,
2017-05-02 03:00:00,-06:00,70.81,usgs nwis,D,
2017-05-02 02:00:00,-06:00,70.87,usgs nwis,D,
2017-05-02 01:00:00,-06:00,70.93,usgs nwis,D,
2017-05-02 00:00:00,-06:00,71.00,usgs nwis,D,
2017-05-01 23:00:00,-06:00,71.08,usgs nwis,D,
2017-05-01 22:00:00,-06:00,71.16,usgs nwis,D,
2017-05-01 21:00:00,-06:00,71.26,usgs nwis,D,
2017-05-01 19:00:00,-06:00,71.51,usgs nwis,D,
2017-05-01 18:00:00,-06:00,71.66,usgs nwis,D,
2017-05-01 17:00:00,-06:00,71.85,usgs nwis,D,
2017-05-01 15:00:00,-06:00,72.36,usgs nwis,D,
2017-05-01 14:00:00,-06:00,72.70,usgs nwis,D,
2017-05-01 13:00:00,-06:00,73.14,usgs nwis,D,
2017-05-01 11:00:00,-06:00,74.54,usgs nwis,D,
2017-05-01 10:00:00,-06:00,75.71,usgs nwis,D,
2017-05-01 09:00:00,-06:00,77.54,usgs nwis,D,
2017-05-01 07:00:00,-06:00,77.84,usgs nwis,D,
2017-05-01 06:00:00,-06:00,76.38,usgs nwis,D,
2017-05-01 05:00:00,-06:00,74.54,usgs nwis,D,
2017-05-01 03:00:00,-06:00,68.70,usgs nwis,D,
2017-05-01 02:00:00,-06:00,67.55,usgs nwis,D,
2017-05-01 01:00:00,-06:00,67.64,usgs nwis,D,
2017-05-01 00:00:00,-06:00,67.82,usgs nwis,D,
2017-04-30 23:00:00,-06:00,67.98,usgs nwis,D,
2017-04-30 22:00:00,-06:00,68.16,usgs nwis,D,
2017-04-30 21:00:00,-06:00,68.34,usgs nwis,D,
2017-04-30 19:00:00,-06:00,68.74,usgs nwis,D,
2017-04-30 18:00:00,-06:00,68.94,usgs nwis,D,
2017-04-30 17:00:00,-06:00,69.16,usgs nwis,D,
2017-04-30 15:00:00,-06:00,69.63,usgs nwis,D,
2017-04-30 14:00:00,-06:00,69.88,usgs nwis,D,
2017-04-30 13:00:00,-06:00,70.16,usgs nwis,D,
2017-04-30 11:00:00,-06:00,70.75,usgs nwis,D,
2017-04-30 10:00:00,-06:00,71.08,usgs nwis,D,
2017-04-30 09:00:00,-06:00,71.44,usgs nwis,D,
2017-04-30 07:00:00,-06:00,72.24,usgs nwis,D,
2017-04-30 06:00:00,-06:00,72.67,usgs nwis,D,
2017-04-30 05:00:00,-06:00,73.02,usgs nwis,D,
2017-04-30 03:00:00,-06:00,73.25,usgs nwis,D,
2017-04-30 02:00:00,-06:00,73.31,usgs nwis,D,
2017-04-30 01:00:00,-06:00,73.38,usgs nwis,D,
2017-04-30 00:00:00,-06:00,73.42,usgs nwis,D,
2017-04-29 23:00:00,-06:00,73.49,usgs nwis,D,
2017-04-29 22:00:00,-06:00,73.55,usgs nwis,D,
2017-04-29 21:00:00,-06:00,73.62,usgs nwis,D,
2017-04-29 19:00:00,-06:00,73.76,usgs nwis,D,
2017-04-29 18:00:00,-06:00,73.84,usgs nwis,D,
2017-04-29 17:00:00,-06:00,73.93,usgs nwis,D,
2017-04-29 15:00:00,-06:00,74.10,usgs nwis,D,
2017-04-29 14:00:00,-06:00,74.20,usgs nwis,D,
2017-04-29 13:00:00,-06:00,74.29,usgs nwis,D,
2017-04-29 11:00:00,-06:00,74.49,usgs nwis,D,
2017-04-29 10:00:00,-06:00,74.60,usgs nwis,D,
2017-04-29 09:00:00,-06:00,74.73,usgs nwis,D,
2017-04-29 07:00:00,-06:00,75.00,usgs nwis,D,
2017-04-29 06:00:00,-06:00,75.15,usgs nwis,D,
2017-04-29 05:00:00,-06:00,75.31,usgs nwis,D,
2017-04-29 03:00:00,-06:00,75.68,usgs nwis,D,
2017-04-29 02:00:00,-06:00,75.88,usgs nwis,D,
2017-04-29 01:00:00,-06:00,76.10,usgs nwis,D,
2017-04-29 00:00:00,-06:00,76.32,usgs nwis,D,
2017-04-28 23:00:00,-06:00,76.60,usgs nwis,D,
2017-04-28 22:00:00,-06:00,76.90,usgs nwis,D,
2017-04-28 21:00:00,-06:00,77.23,usgs nwis,D,
2017-04-28 19:00:00,-06:00,78.06,usgs nwis,D,
2017-04-28 18:00:00,-06:00,78.58,usgs nwis,D,
2017-04-28 17:00:00,-06:00,79.20,usgs nwis,D,
2017-04-28 15:00:00,-06:00,80.80,usgs nwis,D,
2017-04-28 14:00:00,-06:00,81.92,usgs nwis,D,
2017-04-28 13:00:00,-06:00,83.35,usgs nwis,D,
2017-04-28 11:00:00,-06:00,88.14,usgs nwis,D,
2017-04-28 10:00:00,-06:00,89.22,usgs nwis,D,
2017-04-28 09:00:00,-06:00,89.05,usgs nwis,D,
2017-04-28 07:00:00,-06:00,88.72,usgs nwis,D,
2017-04-28 06:00:00,-06:00,88.54,usgs nwis,D,
2017-04-28 05:00:00,-06:00,88.37,usgs nwis,D,
2017-04-28 03:00:00,-06:00,87.97,usgs nwis,D,
2017-04-28 02:00:00,-06:00,87.74,usgs nwis,D,
2017-04-28 01:00:00,-06:00,87.49,usgs nwis,D,
2017-04-28 00:00:00,-06:00,87.22,usgs nwis,D,
2017-04-27 23:00:00,-06:00,86.92,usgs nwis,D,
2017-04-27 22:00:00,-06:00,86.59,usgs nwis,D,
2017-04-27 21:00:00,-06:00,86.24,usgs nwis,D,
2017-04-27 19:00:00,-06:00,85.40,usgs nwis,D,
2017-04-27 18:00:00,-06:00,84.92,usgs nwis,D,
2017-04-27 17:00:00,-06:00,84.37,usgs nwis,D,
2017-04-27 15:00:00,-06:00,82.99,usgs nwis,D,
2017-04-27 14:00:00,-06:00,82.09,usgs nwis,D,
2017-04-27 13:00:00,-06:00,80.98,usgs nwis,D,
2017-04-27 11:00:00,-06:00,77.65,usgs nwis,D,
2017-04-27 10:00:00,-06:00,74.93,usgs nwis,D,
2017-04-27 09:00:00,-06:00,72.61,usgs nwis,D,
2017-04-27 07:00:00,-06:00,72.64,usgs nwis,D,
2017-04-27 06:00:00,-06:00,72.67,usgs nwis,D,
2017-04-27 05:00:00,-06:00,72.71,usgs nwis,D,
2017-04-27 03:00:00,-06:00,72.78,usgs nwis,D,
2017-04-27 02:00:00,-06:00,72.82,usgs nwis,D,
2017-04-27 01:00:00,-06:00,72.85,usgs nwis,D,
2017-04-27 00:00:00,-06:00,72.87,usgs nwis,D,
2017-04-26 23:00:00,-06:00,72.89,usgs nwis,D,
2017-04-26 22:00:00,-06:00,72.90,usgs nwis,D,
2017-04-26 21:00:00,-06:00,72.92,usgs nwis,D,
2017-04-26 19:00:00,-06:00,72.95,usgs nwis,D,
2017-04-26 18:00:00,-06:00,72.98,usgs nwis,D,
2017-04-26 17:00:00,-06:00,73.00,usgs nwis,D,
2017-04-26 15:00:00,-06:00,73.06,usgs nwis,D,
2017-04-26 14:00:00,-06:00,73.08,usgs nwis,D,
2017-04-26 13:00:00,-06:00,73.10,usgs nwis,D,
2017-04-26 11:00:00,-06:00,73.11,usgs nwis,D,
2017-04-26 10:00:00,-06:00,73.11,usgs nwis,D,
2017-04-26 09:00:00,-06:00,73.12,usgs nwis,D,
2017-04-26 07:00:00,-06:00,73.14,usgs nwis,D,
2017-04-26 06:00:00,-06:00,73.15,usgs nwis,D,
2017-04-26 05:00:00,-06:00,73.17,usgs nwis,D,
2017-04-26 03:00:00,-06:00,73.23,usgs nwis,D,
2017-04-26 02:00:00,-06:00,73.26,usgs nwis,D,
2017-04-26 01:00:00,-06:00,73.28,usgs nwis,D,
2017-04-26 00:00:00,-06:00,73.29,usgs nwis,D,
2017-04-25 23:00:00,-06:00,73.30,usgs nwis,D,
2017-04-25 22:00:00,-06:00,73.32,usgs nwis,D,
2017-04-25 21:00:00,-06:00,73.33,usgs nwis,D,
2017-04-25 19:00:00,-06:00,73.36,usgs nwis,D,
2017-04-25 18:00:00,-06:00,73.39,usgs nwis,D,
2017-04-25 17:00:00,-06:00,73.43,usgs nwis,D,
2017-04-25 15:00:00,-06:00,73.52,usgs nwis,D,
2017-04-25 14:00:00,-06:00,73.58,usgs nwis,D,
2017-04-25 13:00:00,-06:00,73.62,usgs nwis,D,
2017-04-25 11:00:00,-06:00,73.70,usgs nwis,D,
2017-04-25 10:00:00,-06:00,73.73,usgs nwis,D,
2017-04-25 09:00:00,-06:00,73.76,usgs nwis,D,
2017-04-25 07:00:00,-06:00,73.80,usgs nwis,D,
2017-04-25 06:00:00,-06:00,73.84,usgs nwis,D,
2017-04-25 05:00:00,-06:00,73.86,usgs nwis,D,
2017-04-25 03:00:00,-06:00,73.95,usgs nwis,D,
2017-04-25 02:00:00,-06:00,73.98,usgs nwis,D,
2017-04-25 01:00:00,-06:00,74.02,usgs nwis,D,
2017-04-25 00:00:00,-06:00,74.03,usgs nwis,D,
2017-04-24 23:00:00,-06:00,74.05,usgs nwis,D,
2017-04-24 22:00:00,-06:00,74.06,usgs nwis,D,
2017-04-24 21:00:00,-06:00,74.08,usgs nwis,D,
2017-04-24 19:00:00,-06:00,74.11,usgs nwis,D,
2017-04-24 18:00:00,-06:00,74.13,usgs nwis,D,
2017-04-24 17:00:00,-06:00,74.16,usgs nwis,D,
2017-04-24 15:00:00,-06:00,74.24,usgs nwis,D,
2017-04-24 14:00:00,-06:00,74.28,usgs nwis,D,
2017-04-24 13:00:00,-06:00,74.30,usgs nwis,D,
2017-04-24 11:00:00,-06:00,74.37,usgs nwis,D,
2017-04-24 10:00:00,-06:00,74.40,usgs nwis,D,
2017-04-24 09:00:00,-06:00,74.42,usgs nwis,D,
2017-04-24 07:00:00,-06:00,74.45,usgs nwis,D,
2017-04-24 06:00:00,-06:00,74.47,usgs nwis,D,
2017-04-24 05:00:00,-06:00,74.49,usgs nwis,D,
2017-04-24 03:00:00,-06:00,74.54,usgs nwis,D,
2017-04-24 02:00:00,-06:00,74.56,usgs nwis,D,
2017-04-24 01:00:00,-06:00,74.58,usgs nwis,D,
2017-04-24 00:00:00,-06:00,74.59,usgs nwis,D,
2017-04-23 23:00:00,-06:00,74.59,usgs nwis,D,
2017-04-23 22:00:00,-06:00,74.59,usgs nwis,D,
2017-04-23 21:00:00,-06:00,74.58,usgs nwis,D,
2017-04-23 19:00:00,-06:00,74.57,usgs nwis,D,
2017-04-23 18:00:00,-06:00,74.57,usgs nwis,D,
2017-04-23 17:00:00,-06:00,74.58,usgs nwis,D,
2017-04-23 15:00:00,-06:00,74.61,usgs nwis,D,
2017-04-23 14:00:00,-06:00,74.63,usgs nwis,D,
2017-04-23 13:00:00,-06:00,74.66,usgs nwis,D,
2017-04-23 11:00:00,-06:00,74.68,usgs nwis,D,
2017-04-23 10:00:00,-06:00,74.70,usgs nwis,D,
2017-04-23 09:00:00,-06:00,74.72,usgs nwis,D,
2017-04-23 07:00:00,-06:00,74.73,usgs nwis,D,
2017-04-23 06:00:00,-06:00,74.74,usgs nwis,D,
2017-04-23 05:00:00,-06:00,74.75,usgs nwis,D,
2017-04-23 03:00:00,-06:00,74.78,usgs nwis,D,
2017-04-23 02:00:00,-06:00,74.80,usgs nwis,D,
2017-04-23 01:00:00,-06:00,74.82,usgs nwis,D,
2017-04-23 00:00:00,-06:00,74.83,usgs nwis,D,
2017-04-22 23:00:00,-06:00,74.83,usgs nwis,D,
2017-04-22 22:00:00,-06:00,74.83,usgs nwis,D,
2017-04-22 21:00:00,-06:00,74.82,usgs nwis,D,
2017-04-22 19:00:00,-06:00,74.83,usgs nwis,D,
2017-04-22 18:00:00,-06:00,74.83,usgs nwis,D,
2017-04-22 17:00:00,-06:00,74.83,usgs nwis,D,
2017-04-22 15:00:00,-06:00,74.86,usgs nwis,D,
2017-04-22 14:00:00,-06:00,74.88,usgs nwis,D,
2017-04-22 13:00:00,-06:00,74.89,usgs nwis,D,
2017-04-22 11:00:00,-06:00,74.92,usgs nwis,D,
2017-04-22 10:00:00,-06:00,74.93,usgs nwis,D,
2017-04-22 09:00:00,-06:00,74.94,usgs nwis,D,
2017-04-22 07:00:00,-06:00,74.94,usgs nwis,D,
2017-04-22 06:00:00,-06:00,74.95,usgs nwis,D,
2017-04-22 05:00:00,-06:00,74.95,usgs nwis,D,
2017-04-22 03:00:00,-06:00,74.97,usgs nwis,D,
2017-04-22 02:00:00,-06:00,74.99,usgs nwis,D,
2017-04-22 01:00:00,-06:00,75.00,usgs nwis,D,
2017-04-22 00:00:00,-06:00,75.01,usgs nwis,D,
2017-04-21 23:00:00,-06:00,75.02,usgs nwis,D,
2017-04-21 22:00:00,-06:00,75.02,usgs nwis,D,
2017-04-21 21:00:00,-06:00,75.02,usgs nwis,D,
2017-04-21 19:00:00,-06:00,75.03,usgs nwis,D,
2017-04-21 18:00:00,-06:00,75.03,usgs nwis,D,
2017-04-21 17:00:00,-06:00,75.03,usgs nwis,D,
2017-04-21 15:00:00,-06:00,75.04,usgs nwis,D,
2017-04-21 14:00:00,-06:00,75.05,usgs nwis,D,
2017-04-21 13:00:00,-06:00,75.05,usgs nwis,D,
2017-04-21 11:00:00,-06:00,75.06,usgs nwis,D,
2017-04-21 10:00:00,-06:00,75.06,usgs nwis,D,
2017-04-21 09:00:00,-06:00,75.06,usgs nwis,D,
2017-04-21 07:00:00,-06:00,75.03,usgs nwis,D,
2017-04-21 06:00:00,-06:00,75.02,usgs nwis,D,
2017-04-21 05:00:00,-06:00,75.02,usgs nwis,D,
2017-04-21 03:00:00,-06:00,75.02,usgs nwis,D,
2017-04-21 02:00:00,-06:00,75.02,usgs nwis,D,
2017-04-21 01:00:00,-06:00,75.02,usgs nwis,D,
2017-04-21 00:00:00,-06:00,75.02,usgs nwis,D,
2017-04-20 23:00:00,-06:00,75.02,usgs nwis,D,
2017-04-20 22:00:00,-06:00,75.02,usgs nwis,D,
2017-04-20 21:00:00,-06:00,75.01,usgs nwis,D,
2017-04-20 19:00:00,-06:00,74.99,usgs nwis,D,
2017-04-20 18:00:00,-06:00,74.99,usgs nwis,D,
2017-04-20 17:00:00,-06:00,74.99,usgs nwis,D,
2017-04-20 15:00:00,-06:00,74.98,usgs nwis,D,
2017-04-20 14:00:00,-06:00,74.99,usgs nwis,D,
2017-04-20 13:00:00,-06:00,75.00,usgs nwis,D,
2017-04-20 11:00:00,-06:00,75.03,usgs nwis,D,
2017-04-20 10:00:00,-06:00,75.04,usgs nwis,D,
2017-04-20 09:00:00,-06:00,75.04,usgs nwis,D,
