POINTID,GRID_CODE,x_center,y_center
6239,402.81579590,-102.26935903400,35.62150677030
6240,448.43417358,-102.24613656900,35.62263139290
6241,432.36920166,-102.08355844200,35.63038697650
6242,276.80654907,-102.06033004700,35.63147823290
6243,306.85971069,-102.03710092400,35.63256531780
6244,268.07675171,-102.01387107400,35.63364823110
6245,205.73284912,-101.99064050200,35.63472697250
6246,184.10102844,-101.96740920900,35.63580154180
6247,109.07992554,-101.94417719800,35.63687193900
6248,122.55033112,-101.92094447200,35.63793816380
6249,243.70529175,-101.89771103500,35.63900021610
6250,367.76516724,-101.87447688700,35.64005809570
6251,472.67230225,-101.85124203300,35.64111180250
6252,477.90121460,-101.80477021600,35.64320669700
6253,137.39253235,-101.59561278900,35.65242712400
6254,150.52857971,-101.57236967000,35.65343074430
6255,135.49513245,-101.54912588100,35.65443018960
6256,139.92060852,-101.52588142300,35.65542546000
6257,145.55760193,-101.50263630100,35.65641655510
6258,154.53240967,-101.47939051600,35.65740347490
6259,162.28234863,-101.45614407100,35.65838621920
6260,164.04260254,-101.29340071800,35.66514850230
6261,147.10157776,-101.27014909600,35.66609783720
6262,150.86871338,-101.24689683800,35.66704299520
6263,154.90585327,-101.22364394900,35.66798397620
6264,176.39555359,-101.20039043000,35.66892078010
6265,183.59875488,-101.17713628500,35.66985340670
6266,195.89199829,-101.15388151700,35.67078185590
6267,210.43040466,-101.13062612700,35.67170612750
6268,228.08792114,-101.10737011900,35.67262622150
6269,239.06108093,-101.08411349600,35.67354213750
6270,233.16731262,-101.06085626000,35.67445387560
6271,231.21899414,-101.03759841500,35.67536143560
6272,244.94665527,-101.01433996200,35.67626481730
6273,229.81828308,-100.99108090500,35.67716402050
6274,221.50698853,-100.96782124700,35.67805904530
6275,236.04405212,-100.94456099000,35.67894989130
6276,233.07176208,-100.92130013700,35.67983655850
6277,237.17097473,-100.89803869100,35.68071904680
6278,234.22271729,-100.87477665500,35.68159735600
6279,246.02365112,-100.85151403100,35.68247148590
6280,255.20112610,-100.82825082200,35.68334143650
6281,265.68203735,-100.80498703100,35.68420720760
6282,276.18899536,-100.78172266100,35.68506879910
6283,279.15008545,-100.75845771500,35.68592621070
6284,295.72027588,-100.73519219400,35.68677944250
6285,321.16198730,-100.71192610300,35.68762849430
6286,373.01605225,-100.68865944400,35.68847336590
6287,415.94866943,-100.66539222000,35.68931405720
6288,382.65386963,-100.64212443300,35.69015056810
6289,361.17031860,-100.61885608600,35.69098289850
6290,360.25122070,-100.59558718200,35.69181104810
6291,346.92428589,-100.57231772400,35.69263501700
6292,314.06939697,-100.54904771400,35.69345480490
6293,271.12997437,-100.52577715600,35.69427041180
6294,225.81391907,-100.50250605200,35.69508183750
6295,238.77734375,-100.47923440500,35.69588908190
6296,292.93624878,-100.45596221800,35.69669214480
6297,287.32052612,-100.43268949300,35.69749102620
6298,269.66690063,-100.40941623400,35.69828572600
6299,265.94403076,-100.38614244200,35.69907624390
6300,252.34385681,-100.36286812200,35.69986257990
6301,236.88877869,-100.33959327500,35.70064473380
6302,230.83151245,-100.31631790400,35.70142270560
6303,211.91986084,-100.29304201300,35.70219649510
6304,203.70051575,-100.26976560400,35.70296610210
6305,179.90989685,-100.24648868000,35.70373152670
6306,153.57551575,-100.22321124300,35.70449276860
6307,103.82989502,-100.19993329700,35.70524982770
6308,122.35597992,-100.17665484300,35.70600270400
6309,121.48651123,-100.15337588600,35.70675139730
6310,120.42962646,-100.13009642800,35.70749590740
6311,118.48551941,-100.10681647100,35.70823623440
6312,102.09774780,-100.08353601800,35.70897237800
6313,69.05468750,-100.06025507300,35.70970433810
6314,77.56322479,-100.03697363700,35.71043211470
6315,95.30961609,-100.01369171500,35.71115570760
6316,153.30923462,-103.03353709700,35.56505178530
6317,147.94886780,-103.01034658900,35.56631365980
6318,140.84632874,-102.94077003200,35.57007430270
6319,138.80632019,-102.91757617800,35.57131952280
6320,133.25779724,-102.89438149400,35.57256057890
6321,132.47807312,-102.87118598400,35.57379747070
6322,135.36099243,-102.80159451700,35.57748315880
6323,134.26193237,-102.75519612200,35.57991945950
6324,137.47270203,-102.70879448400,35.58233909860
6325,138.22660828,-102.68559245600,35.58354266970
6326,134.90429688,-102.66238962600,35.58474207480
6327,135.02859497,-102.61598157000,35.58712838650
6328,130.24272156,-102.59277634900,35.58831529280
6329,130.43395996,-102.56957033700,35.58949803240
6330,157.65924072,-102.54636353600,35.59067660510
6331,160.85954285,-102.52315595000,35.59185101080
6332,189.64645386,-102.49994758000,35.59302124930
6333,229.72883606,-102.47673843000,35.59418732050
6334,306.75634766,-102.38389408000,35.59880992770
6335,355.43032837,-102.33746729400,35.60109622240
6336,383.06317139,-102.31425275800,35.60223311690
6337,416.59143066,-102.29103746400,35.60336584260
6338,461.03952026,-102.26782141300,35.60449439940
6339,536.10119629,-102.22138705700,35.60673900530
6340,578.63781738,-102.08206613600,35.61337275020
6341,360.01895142,-102.05884340800,35.61446377860
6342,388.59243774,-102.03561995200,35.61555063630
6343,248.62896729,-102.01239577100,35.61663332320
6344,76.07967377,-101.98917086600,35.61771183910
6345,154.10861206,-101.96594524200,35.61878618390
6346,117.34606934,-101.94271890100,35.61985635730
6347,119.39234161,-101.91949184500,35.62092235920
6348,201.31727600,-101.89626407800,35.62198418950
6349,405.28033447,-101.87303560200,35.62304184800
6350,680.47204590,-101.84980641900,35.62409533450
6351,161.14067078,-101.61747636400,35.63440070520
6352,132.04454041,-101.59423959600,35.63540828940
6353,129.97518921,-101.57100215500,35.63641169970
6354,132.06181335,-101.54776404300,35.63741093600
6355,137.57002258,-101.52452526500,35.63840599810
6356,143.55519104,-101.50128582100,35.63939688580
6357,152.60052490,-101.47804571600,35.64038359910
6358,190.09216309,-101.31534667400,35.64717369360
6359,155.57788086,-101.29210137300,35.64812700550
6360,136.96337891,-101.26885543400,35.64907614160
6361,120.95046997,-101.24560886100,35.65002110180
6362,118.92200470,-101.22236165600,35.65096188580
6363,161.64689636,-101.19911382300,35.65189849350
6364,179.85655212,-101.17586536300,35.65283092490
6365,184.20283508,-101.15261628100,35.65375917970
6366,200.25814819,-101.12936657800,35.65468325780
6367,214.09284973,-101.10611625700,35.65560315900
6368,222.39712524,-101.08286532200,35.65651888330
6369,218.91247559,-101.05961377400,35.65743043040
6370,180.00982666,-101.03636161700,35.65833780030
6371,158.55969238,-101.01310885300,35.65924099280
6372,218.85467529,-100.98985548600,35.66014000770
6373,244.44671631,-100.96660151700,35.66103484500
6374,249.57215881,-100.94334695100,35.66192550440
6375,224.43501282,-100.92009178800,35.66281198590
6376,224.21336365,-100.89683603300,35.66369428930
6377,202.63203430,-100.87357968900,35.66457241440
6378,229.50503540,-100.85032275600,35.66544636120
6379,246.04653931,-100.82706524000,35.66631612960
6380,250.11247253,-100.80380714200,35.66718171920
6381,261.78842163,-100.78054846500,35.66804313020
6382,266.08456421,-100.75728921300,35.66890036220
6383,275.89733887,-100.73402938600,35.66975341520
6384,303.99990845,-100.71076899000,35.67060228900
6385,340.75350952,-100.68750802600,35.67144698350
6386,369.29171753,-100.66424649600,35.67228749870
6387,373.33111572,-100.64098440500,35.67312383420
6388,383.70355225,-100.61772175400,35.67395599010
6389,373.63870239,-100.59445854700,35.67478396620
6390,365.90243530,-100.57119478600,35.67560776240
6391,324.59564209,-100.54793047400,35.67642737850
6392,276.80499268,-100.52466561400,35.67724281440
6393,234.28195190,-100.50140020800,35.67805406990
6394,249.59877014,-100.47813425900,35.67886114510
6395,304.47286987,-100.45486777100,35.67966403970
6396,293.89187622,-100.43160074600,35.68046275360
6397,274.38665771,-100.40833318600,35.68125728660
6398,266.72546387,-100.38506509500,35.68204763880
6399,254.35580444,-100.36179647500,35.68283380990
6400,240.66238403,-100.33852732900,35.68361579980
6401,234.62936401,-100.31525766000,35.68439360840
6402,221.05281067,-100.29198747000,35.68516723570
6403,205.13908386,-100.26871676300,35.68593668130
6404,190.28083801,-100.24544554100,35.68670194530
6405,166.53587341,-100.22217380800,35.68746302760
6406,145.63259888,-100.19890156400,35.68821992790
6407,133.19337463,-100.17562881500,35.68897264630
6408,112.05667877,-100.15235556200,35.68972118250
6409,121.33654785,-100.12908180800,35.69046553650
6410,129.17012024,-100.10580755500,35.69120570810
6411,116.55567932,-100.08253280800,35.69194169730
6412,99.93331146,-100.05925756800,35.69267350390
6413,97.52208710,-100.03598183800,35.69340112780
6414,104.51655579,-100.01270562200,35.69412456890
6415,149.90078735,-103.03181377900,35.54804700860
6416,148.17250061,-103.00862891200,35.54930862010
6417,135.94859314,-102.91588106900,35.55431344000
6418,134.84698486,-102.89269202900,35.55555423740
6419,134.16271973,-102.86950216200,35.55679087140
6420,132.90998840,-102.68395380900,35.56653403860
6421,133.16712952,-102.66075662900,35.56773319360
6422,123.42689514,-102.63755864900,35.56892818330
6423,117.18216705,-102.59116030400,35.57130566630
6424,116.39631653,-102.56795994300,35.57248815910
6425,155.01513672,-102.54475879500,35.57366648600
6426,157.73193359,-102.52155686100,35.57484064670
6427,193.80389404,-102.49835414500,35.57601064110
6428,235.10632324,-102.47515064900,35.57717646890
6429,364.43194580,-102.40553551000,35.58064895150
6430,373.21453857,-102.38232892200,35.58179811150
6431,387.41424561,-102.35912156800,35.58294310400
6432,405.20916748,-102.33591345000,35.58408392900
6433,434.96310425,-102.31270457200,35.58522058620
6434,473.80825806,-102.28949493600,35.58635307550
6435,511.70880127,-102.26628454500,35.58748139670
6436,550.04205322,-102.24307340200,35.58860554960
6437,591.99359131,-102.21986150800,35.58972553400
6438,1030.21472168,-102.05735749700,35.59744869420
6439,614.87988281,-102.03413970600,35.59853532490
6440,303.40765381,-102.01092118900,35.59961778570
6441,77.61124420,-101.98770195100,35.60069607630
6442,170.84216309,-101.96448199300,35.60177019660
6443,202.11520386,-101.94126131800,35.60284014650
6444,179.79179382,-101.91803993000,35.60390592570
6445,53.14363098,-101.89481783000,35.60496753410
6446,401.99188232,-101.87159502200,35.60602497160
6447,964.38391113,-101.84837150900,35.60707823790
6448,146.42381287,-101.61609816900,35.61738145470
6449,126.71570587,-101.59286707600,35.61838882820
6450,123.96597290,-101.56963531000,35.61939202870
6451,128.72877502,-101.54640287400,35.62039105610
6452,135.55358887,-101.52316977100,35.62138591010
6453,142.68991089,-101.49993600400,35.62237659060
6454,148.67039490,-101.47670157500,35.62336309760
6455,160.61993408,-101.45346648800,35.62434543070
6456,210.73052979,-101.31404228500,35.63015177180
6457,165.54205322,-101.29080266400,35.63110488430
6458,144.06417847,-101.26756240600,35.63205382190
6459,130.17774963,-101.24432151500,35.63299858430
6460,132.81756592,-101.22107999200,35.63393917150
6461,158.57142639,-101.19783784100,35.63487558320
6462,181.08848572,-101.17459506500,35.63580781950
6463,178.93620300,-101.15135166600,35.63673588000
6464,187.98703003,-101.12810764700,35.63765976470
6465,208.33326721,-101.10486301000,35.63857947340
6466,225.05026245,-101.08161775900,35.63949500600
6467,221.60958862,-101.05837189700,35.64040636240
6468,182.99562073,-101.03512542600,35.64131354230
6469,171.74693298,-101.01187834800,35.64221654580
6470,211.72990417,-100.98863066700,35.64311537250
6471,230.91316223,-100.96538238600,35.64401002240
6472,219.94587708,-100.94213350600,35.64490049540
6473,218.26622009,-100.91888403200,35.64578679130
6474,225.39993286,-100.89563396500,35.64666891000
6475,222.57701111,-100.87238330900,35.64754685130
6476,226.03192139,-100.84913206700,35.64842061510
6477,235.91117859,-100.82588024000,35.64929020130
6478,239.83093262,-100.80262783200,35.65015560970
6479,251.88955688,-100.77937484600,35.65101684020
6480,254.75944519,-100.75612128400,35.65187389270
6481,251.54144287,-100.73286714900,35.65272676710
6482,261.30831909,-100.70961244400,35.65357546310
6483,292.04870605,-100.68635717200,35.65441998070
6484,324.59814453,-100.66310133500,35.65526031980
6485,361.29086304,-100.63984493700,35.65609648020
6486,395.71948242,-100.61658798000,35.65692846180
6487,389.15777588,-100.59333046600,35.65775626440
6488,419.57974243,-100.57007239900,35.65857988800
6489,340.45922852,-100.54681378200,35.65939933240
6490,294.04959106,-100.52355461700,35.66021459740
6491,274.89202881,-100.50029490600,35.66102568300
6492,278.91467285,-100.47703465400,35.66183258910
6493,303.12969971,-100.45377386200,35.66263531540
6494,292.59732056,-100.43051253300,35.66343386200
6495,276.79235840,-100.40725067000,35.66422822860
6496,270.11209106,-100.38398827600,35.66501841510
6497,262.35385132,-100.36072535400,35.66580442140
6498,250.63702393,-100.33746190600,35.66658624750
6499,240.81605530,-100.31419793600,35.66736389310
6500,237.59320068,-100.29093344500,35.66813735810
6501,216.63218689,-100.26766843800,35.66890664250
6502,196.18089294,-100.24440291500,35.66967174620
6503,182.92483521,-100.22113688200,35.67043266890
6504,179.08596802,-100.19787033900,35.67118941060
6505,161.26754761,-100.17460329000,35.67194197110
6506,125.75605011,-100.15133573800,35.67269035040
6507,130.55439758,-100.12806768600,35.67343454840
6508,140.91395569,-100.10479913500,35.67417456480
6509,128.16667175,-100.08153009000,35.67491039970
6510,102.73112488,-100.05826055300,35.67564205280
6511,108.17600250,-100.03499052600,35.67636952410
6512,112.77739716,-100.01172001300,35.67709281350
6513,145.77769470,-103.03009130400,35.53104159230
6514,136.49302673,-102.91418678900,35.53730671870
6515,135.54566956,-102.89100338900,35.53854725760
6516,134.87545776,-102.86781916400,35.53978363410
6517,125.92700195,-102.68231596400,35.54952477110
6518,117.71882629,-102.65912443000,35.55072367610
6519,117.53118896,-102.63593209800,35.55191841680
6520,111.54821777,-102.58954504900,35.55429540420
6521,112.14544678,-102.56635033800,35.55547765050
6522,186.35249329,-102.51995855600,35.55782964760
6523,197.78703308,-102.49676149000,35.55899939800
6524,240.18797302,-102.47356364600,35.56016498280
6525,249.89068604,-102.45036502500,35.56132640170
6526,340.01071167,-102.42716563000,35.56248365450
6527,391.86419678,-102.40396546400,35.56363674120
6528,412.27966309,-102.38076452900,35.56478566150
6529,426.62707520,-102.35756282900,35.56593041520
6530,450.65335083,-102.33436036700,35.56707100220
6531,482.20407104,-102.31115714400,35.56820742230
6532,515.75830078,-102.28795316400,35.56933967540
6533,593.96423340,-102.24154294300,35.57159167950
6534,640.81921387,-102.21833670700,35.57271143030
6535,689.63311768,-102.19512972500,35.57382701330
6536,818.87622070,-102.05587231400,35.58043297870
6537,589.08801270,-102.03266018400,35.58151938260
6538,354.85913086,-102.00944733000,35.58260161730
6539,238.92631531,-101.98623375500,35.58367968280
6540,215.97940063,-101.96301946000,35.58475357890
6541,227.36149597,-101.93980445000,35.58582330540
6542,250.64834595,-101.91658872600,35.58688886210
6543,270.28463745,-101.89337229100,35.58795024880
6544,702.69464111,-101.84693730100,35.59006051190
6545,150.27230835,-101.63794539800,35.59935024130
6546,134.27162170,-101.61472065000,35.60036157640
6547,121.94445801,-101.59149522800,35.60136873940
6548,122.45469666,-101.56826913400,35.60237173030
6549,125.19904327,-101.54504237100,35.60337054890
6550,136.31333923,-101.52181494100,35.60436519500
6551,146.09210205,-101.49858684800,35.60535566850
6552,147.07359314,-101.47535809300,35.60634196920
6553,153.03703308,-101.45212868000,35.60732409710
6554,205.22489929,-101.40566789100,35.60927583340
6555,389.55587769,-101.33597183900,35.61217213720
6556,237.34918213,-101.31273853500,35.61312922440
6557,164.59095764,-101.28950459200,35.61408213760
6558,142.14100647,-101.26627001200,35.61503087680
6559,139.67518616,-101.24303480000,35.61597544160
6560,143.75486755,-101.21979895600,35.61691583210
6561,153.88475037,-101.19656248500,35.61785204810
6562,156.12710571,-101.17332538900,35.61878408930
6563,158.55352783,-101.15008767100,35.61971195580
6564,168.62480164,-101.12684933300,35.62063564720
6565,188.07002258,-101.10361037800,35.62155516360
6566,211.86083984,-101.08037080900,35.62247050470
6567,214.94001770,-101.05713062900,35.62338167040
6568,206.36909485,-101.03388984000,35.62428866060
6569,204.30282593,-101.01064844600,35.62519147510
6570,212.87789917,-100.98740644900,35.62609011380
6571,203.52844238,-100.96416385200,35.62698457660
6572,186.89437866,-100.94092065700,35.62787486330
6573,214.41268921,-100.91767686800,35.62876097370
6574,221.37022400,-100.89443248700,35.62964290780
6575,222.77130127,-100.87118751700,35.63052066540
6576,226.78451538,-100.84794196100,35.63139424640
6577,229.17752075,-100.82469582100,35.63226365060
6578,228.39633179,-100.80144910000,35.63312887790
6579,232.62321472,-100.77820180100,35.63398992820
6580,233.50219727,-100.75495392800,35.63484680130
6581,225.80239868,-100.73170548100,35.63569949710
6582,219.36964417,-100.70845646500,35.63654801550
6583,248.51870728,-100.68520688300,35.63739235640
6584,284.61175537,-100.66195673600,35.63823251950
6585,316.29730225,-100.63870602800,35.63906850490
6586,341.05303955,-100.61545476100,35.63990031230
6587,348.84963989,-100.59220293900,35.64072794160
6588,353.46871948,-100.56895056300,35.64155139280
6589,316.56588745,-100.54569763800,35.64237066560
6590,294.10430908,-100.52244416500,35.64318575990
6591,281.25521851,-100.49919014700,35.64399667570
6592,291.49411011,-100.47593558700,35.64480341280
6593,321.93524170,-100.45268048900,35.64560597100
6594,295.86132813,-100.42942485400,35.64640435030
6595,277.37106323,-100.40616868500,35.64719855060
6596,275.78781128,-100.38291198600,35.64798857160
6597,268.47097778,-100.35965475900,35.64877441330
6598,257.53323364,-100.33639700600,35.64955607560
6599,248.06065369,-100.31313873200,35.65033355830
6600,249.92932129,-100.28987993700,35.65110686140
6601,234.11709595,-100.26662062600,35.65187598460
6602,212.68394470,-100.24336080100,35.65264092800
6603,193.06478882,-100.22010046400,35.65340169130
6604,197.17387390,-100.19683961900,35.65415827440
6605,195.74572754,-100.17357826900,35.65491067730
6606,157.37809753,-100.15031641500,35.65565889980
6607,147.58181763,-100.12705406100,35.65640294190
6608,142.91464233,-100.10379121000,35.65714280330
6609,134.14350891,-100.08052786400,35.65787848390
6610,122.48314667,-100.05726402700,35.65860998380
6611,120.76653290,-100.03399970100,35.65933730260
6612,120.93029022,-100.01073488800,35.66006044050
6613,140.74176025,-103.02836967100,35.51403553540
6614,129.92454529,-102.86613698900,35.52277575760
6615,107.87148285,-102.68067892000,35.53251486610
6616,113.93865204,-102.63430634200,35.53490801320
6617,392.40426636,-102.42559070100,35.54547104940
6618,603.14996338,-102.26321306500,35.55345349160
6619,741.36627197,-102.19361132600,35.55681204320
6620,422.16333008,-102.03118138700,35.56450280800
6621,186.74789429,-102.00797419300,35.56558481700
6622,143.94619751,-101.98476627700,35.56666265760
6623,151.85414124,-101.96155764400,35.56773632960
6624,162.17654419,-101.93834829400,35.56880583290
6625,199.37231445,-101.91513823200,35.56987116720
6626,139.71006775,-101.63656288500,35.58232994530
6627,126.37610626,-101.61334380600,35.58334106910
6628,123.17888641,-101.59012405300,35.58434802180
6629,118.60522461,-101.56690362800,35.58535080330
6630,109.96883392,-101.54368253500,35.58634941320
6631,130.59240723,-101.52046077500,35.58734385160
6632,158.49732971,-101.49723835300,35.58833411830
6633,146.25169373,-101.47401526900,35.58932021300
6634,142.85011292,-101.45079152800,35.59030213570
6635,145.84318542,-101.42756713200,35.59127988610
6636,157.64529419,-101.40434208400,35.59225346420
6637,437.78930664,-101.33466305300,35.59514916300
6638,229.02134705,-101.31143542400,35.59610605020
6639,138.02033997,-101.28820715600,35.59705876430
6640,132.53532410,-101.26497825200,35.59800730520
6641,136.16915894,-101.24174871500,35.59895167270
6642,137.65292358,-101.21851854800,35.59989186660
6643,133.97308350,-101.19528775400,35.60082788690
6644,123.12419128,-101.17205633600,35.60175973340
6645,139.21946716,-101.14882429500,35.60268740590
6646,148.66694641,-101.12559163500,35.60361090430
6647,167.73156738,-101.10235835900,35.60453022840
6648,191.82225037,-101.07912447000,35.60544537820
6649,204.92182922,-101.05588996900,35.60635635340
6650,210.62251282,-101.03265486100,35.60726315400
6651,214.18980408,-101.00941914700,35.60816577980
6652,219.35086060,-100.98618283100,35.60906423060
6653,216.84167480,-100.96294591600,35.60995850630
6654,213.10334778,-100.93970840300,35.61084860680
6655,219.21112061,-100.91647029600,35.61173453200
6656,222.29962158,-100.89323159800,35.61261628170
6657,221.01606750,-100.86999231100,35.61349385570
6658,218.97050476,-100.84675243800,35.61436725400
6659,218.25787354,-100.82351198200,35.61523647630
6660,217.72514343,-100.80027094600,35.61610152270
6661,219.57551575,-100.77702933200,35.61696239290
6662,225.03663635,-100.75378714400,35.61781908680
6663,226.14559937,-100.73054438300,35.61867160420
6664,220.16331482,-100.70730105400,35.61951994510
6665,231.89720154,-100.68405715800,35.62036410930
6666,248.56935120,-100.66081269800,35.62120409670
6667,271.55895996,-100.63756767700,35.62203990720
6668,287.91268921,-100.61432209800,35.62287154050
6669,288.09552002,-100.59107596400,35.62369899670
6670,289.22674561,-100.56782927700,35.62452227550
6671,288.77160645,-100.54458204100,35.62534137690
6672,277.68688965,-100.52133425700,35.62615630070
6673,280.00360107,-100.49808592900,35.62696704680
6674,285.23770142,-100.47483706000,35.62777361500
6675,284.12313843,-100.45158765200,35.62857600530
6676,274.21688843,-100.42833770800,35.62937421750
6677,267.21585083,-100.40508723100,35.63016825150
6678,266.28808594,-100.38183622400,35.63095810720
6679,262.50433350,-100.35858468900,35.63174378450
6680,264.33654785,-100.33533262900,35.63252528310
6681,271.11807251,-100.31208004700,35.63330260310
6682,290.04910278,-100.28882694600,35.63407574430
6683,255.06164551,-100.26557332900,35.63484470650
6684,216.90504456,-100.24231919800,35.63560948970
6685,186.06916809,-100.21906455600,35.63637009370
6686,190.89236450,-100.19580940500,35.63712651850
6687,184.04605103,-100.17255375000,35.63787876380
6688,168.72023010,-100.14929759200,35.63862682970
6689,164.27674866,-100.12604093400,35.63937071590
6690,156.91375732,-100.10278377900,35.64011042230
6691,148.56510925,-100.07952613100,35.64084594900
6692,139.76034546,-100.05626799000,35.64157729560
6693,132.28053284,-100.03300936100,35.64230446220
6694,129.71205139,-100.00975024600,35.64302744850
6695,135.28746033,-103.02664888000,35.49702883690
6696,134.39808655,-103.00348091700,35.49828966090
6697,132.98416138,-102.98031211700,35.49954632510
6698,119.87177277,-102.86445563700,35.50576724080
6699,815.35314941,-102.16889725200,35.54090739040
6700,835.00866699,-102.14570009600,35.54201417570
6701,351.77398682,-102.02970331400,35.54748560030
6702,166.86242676,-102.00650177600,35.54856738370
6703,145.02069092,-101.98329951800,35.54964499950
6704,157.89309692,-101.96009654300,35.55071844760
6705,164.56455994,-101.93689285200,35.55178772780
6706,253.16815186,-101.91368844900,35.55285284000
6707,809.06494141,-101.89048333600,35.55391378390
6708,175.23632813,-101.70481721900,35.56225126030
6709,98.75435638,-101.68160584300,35.56327468300
6710,111.89590454,-101.65839378600,35.56429393600
6711,130.52098083,-101.63518104900,35.56530901890
6712,128.82823181,-101.61196763600,35.56631993180
6713,122.31143188,-101.58875354900,35.56732667440
6714,112.23779297,-101.56553879100,35.56832924650
6715,85.00638580,-101.54232336500,35.56932764800
6716,96.26066589,-101.51910727300,35.57032187890
6717,138.88145447,-101.49589051800,35.57131193880
6718,141.87066650,-101.47267310300,35.57229782770
6719,132.89062500,-101.44945503100,35.57327954540
6720,113.55123138,-101.42623630500,35.57425709170
6721,104.08590698,-101.40301692600,35.57523046650
6722,29.99728966,-101.37979689900,35.57619966980
6723,164.44920349,-101.35657622600,35.57716470120
6724,258.81198120,-101.33335490900,35.57812556070
6725,188.46841431,-101.31013295100,35.57908224800
6726,113.95702362,-101.28691035500,35.58003476320
6727,102.76936340,-101.26368712400,35.58098310600
6728,128.28411865,-101.24046326100,35.58192727620
6729,132.91769409,-101.21723876800,35.58286727380
6730,126.61149597,-101.19401364800,35.58380309860
6731,114.14599609,-101.17078790400,35.58473475040
6732,140.19134521,-101.14756153800,35.58566222920
6733,144.47894287,-101.12433455400,35.58658553460
6734,156.59822083,-101.10110695400,35.58750466670
6735,179.63310242,-101.07787874100,35.58841962530
6736,209.58845520,-101.05464991800,35.58933041020
6737,223.00823975,-101.03142048700,35.59023702130
6738,222.30108643,-101.00819045100,35.59113945850
6739,228.17617798,-100.98495981300,35.59203772160
6740,232.05206299,-100.96172857600,35.59293181040
6741,227.77700806,-100.93849674300,35.59382172490
6742,224.13882446,-100.91526431500,35.59470746500
6743,223.08911133,-100.89203129700,35.59558903040
6744,218.77935791,-100.86879769100,35.59646642100
6745,216.63896179,-100.84556349900,35.59733963670
6746,215.79168701,-100.82232872400,35.59820867740
6747,213.70721436,-100.79909337000,35.59907354290
6748,211.19232178,-100.77585743800,35.59993423320
6749,212.98219299,-100.75262093200,35.60079074800
6750,225.48461914,-100.72938385500,35.60164308720
6751,228.72398376,-100.70614620900,35.60249125070
6752,224.05157471,-100.68290799600,35.60333523850
6753,228.31849670,-100.65966922100,35.60417505020
6754,238.24630737,-100.63642988500,35.60501068590
6755,247.03759766,-100.61318999100,35.60584214540
6756,245.49755859,-100.58994954200,35.60666942850
6757,268.59271240,-100.56670854100,35.60749253520
6758,283.32971191,-100.54346699100,35.60831146530
6759,287.01846313,-100.52022489400,35.60912621860
6760,290.87893677,-100.49698225300,35.60993679520
6761,280.32330322,-100.47373907100,35.61074319470
6762,277.46212769,-100.45049535100,35.61154541720
6763,267.61657715,-100.42725109600,35.61234346240
6764,242.55453491,-100.40400630700,35.61313733040
6765,245.18182373,-100.38076098900,35.61392702080
6766,255.33993530,-100.35751514300,35.61471253370
6767,260.96289063,-100.33426877400,35.61549386890
6768,274.48977661,-100.31102188200,35.61627102620
6769,279.48721313,-100.28777447200,35.61704400560
6770,263.18923950,-100.26452654500,35.61781280700
6771,234.46150208,-100.24127810500,35.61857743020
6772,188.25709534,-100.21802915500,35.61933787500
6773,193.23577881,-100.19477969700,35.62009414150
6774,184.65513611,-100.17152973400,35.62084622950
6775,155.34564209,-100.14827926900,35.62159413880
6776,178.79098511,-100.12502830400,35.62233786930
6777,182.03964233,-100.10177684300,35.62307742100
6778,167.75230408,-100.07852488800,35.62381279360
6779,153.92239380,-100.05527244200,35.62454398720
6780,144.61436462,-100.03201950800,35.62527100160
6781,136.53782654,-100.00876608800,35.62599383660
6782,126.97536469,-103.02492892900,35.48002149550
6783,120.44830322,-103.00176659600,35.48128205750
6784,119.56910706,-102.97860342600,35.48253846040
6785,98.20841217,-102.77009765200,35.49365889840
6786,126.82370758,-102.56152624300,35.50444230120
6787,765.84814453,-102.09780926600,35.52719808570
6788,893.46948242,-102.05142112400,35.52938203370
6789,606.68792725,-102.02822596400,35.53046775820
6790,386.21417236,-102.00503008100,35.53154931620
6791,304.90075684,-101.98183347700,35.53262670740
6792,297.53161621,-101.95863615700,35.53369993180
6793,349.89501953,-101.93543812200,35.53476898920
6794,506.47622681,-101.91223937500,35.53583387930
6795,242.04583740,-101.72662410400,35.54420296210
6796,148.73539734,-101.70341907400,35.54523034030
6797,63.78630066,-101.68021336000,35.54625354960
6798,105.33079529,-101.65700696500,35.54727259000
6799,128.92102051,-101.63379989000,35.54828746130
6800,127.76397705,-101.61059214000,35.54929816330
6801,129.47344971,-101.58738371600,35.55030469590
6802,124.38726044,-101.56417462200,35.55130705890
6803,103.27329254,-101.54096486000,35.55230525220
6804,112.60623932,-101.51775443300,35.55329927560
6805,131.76449585,-101.49454334400,35.55428912900
6806,136.17794800,-101.47133159500,35.55527481220
6807,125.17296600,-101.44811918900,35.55625632500
6808,95.28887939,-101.42490612900,35.55723366740
6809,83.37289429,-101.40169241800,35.55820683920
6810,93.12347412,-101.37847805800,35.55917584010
6811,116.91787720,-101.35526305300,35.56014067020
6812,161.32202148,-101.33204740500,35.56110132910
6813,161.38540649,-101.30883111600,35.56205781690
6814,135.34965515,-101.28561419000,35.56301013320
6815,124.24472809,-101.26239662900,35.56395827810
6816,129.21400452,-101.23917843600,35.56490225130
6817,132.41351318,-101.21595961400,35.56584205270
6818,133.28369141,-101.19274016600,35.56677768210
6819,124.35152435,-101.16952009400,35.56770913940
6820,131.73126221,-101.14629940000,35.56863642450
