var  4,var  8,var  12,var  16,var  20,var  24,var  28,var  32,var  36,var  40,var  44,var  48,var  52,var  56,var  60,var  64,var  68,var  72,var  76,var  80,var  84,var  88,var  92,var  96,var  100,var  104,var  108,var  112,var  116,var  120,var  124,var  128,var  132,var  136,var  140,var  144,var  148,var  152,var  156,var  160,var  164,var  168,var  172,var  176,var  180,var  184,var  188,var  192,var  196,var  200,var  204,var  208,var  212,var  216,var  220,var  224,var  228,var  232,var  236,var  240,var  244,var  248,var  252,var  256,var  260,var  264,var  268,var  272,var  276,var  280,var  284,var  288,var  292,var  296,var  300,var  304,var  308,var  312,var  316,var  320,var  324,var  328,var  332,var  336,var  340,var  344,var  348,var  352,var  356,var  360,var  364,var  368,var  372,var  376,var  380,var  384,var  388,var  392,var  396,var  400,var  404,var  408,var  412,var  416,var  420,var  424,var  428,var  432,var  436,var  440,var  444,var  448,var  452,var  456,var  460,var  464,var  468,var  472,var  476,var  480,var  484,var  488,var  492,var  496,var  500,var  504,var  508,var  512,var  516,var  520,var  524,var  528,var  532,var  536,var  540,var  544,var  548,var  552,var  556,var  560,var  564,var  568,var  572,var  576,var  580,var  584,var  588,var  592,var  596
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,43.63269,40.01798,37.57628,31.22907,29.17889,34.09655,33.57421,63.13634,78.52569,55.57344,58.37644,70.34013,66.84061,62.40574,65.07756,70.41489,76.00979,81.51907,85.0174,82.95721,81.11256,77.15888,77.09657,76.55409,76.00348,75.74979,71.76276,70.61758,69.22954,60.8541,71.2902,73.95792,79.77237,80.51983,73.77752,71.731,65.5604,62.78004,65.16875,76.2124,71.90177,82.88313,82.44997,67.30681,59.18054,61.50167,64.221,64.98475,63.08527,60.25534,62.04795,81.74739,68.85385,65.34607,56.11921,52.10861,48.34475,44.80338,43.15457,41.35999,42.61014,45.34894,53.1238,57.44694,53.99722,51.26303,50.61973,49.45184,49.34567,50.40692,-9999.0,51.13152,50.85216,49.3637,48.90783,48.03393,47.12083,49.00195,48.16878,47.45567,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,43.80203,41.47519,36.6386,39.46184,40.68302,38.19744,37.09206,40.24488,45.75533,49.99437,41.55822,46.70408,67.79469,67.80738,64.29205,64.83266,68.35607,73.02921,76.37452,75.52715,72.61219,78.11924,77.17775,77.70781,79.39485,81.59034,78.89125,69.38677,66.3286,66.64935,63.35353,66.05997,63.32405,66.44254,68.91585,65.3457,61.53877,61.76178,62.73782,63.89348,69.51559,70.89243,83.84159,83.11201,72.28305,67.84481,66.91577,66.03575,66.41688,64.76099,63.54663,67.4994,76.58183,68.66474,60.65424,52.36943,44.72437,43.62904,42.23788,40.67637,39.29068,38.60381,39.26218,42.22775,43.70846,43.96013,43.5585,41.63984,-9999.0,-9999.0,-9999.0,-9999.0,47.75629,47.84973,47.3911,46.87835,48.95685,48.32886,47.41924,46.39211,45.51952,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,42.60096,42.48901,43.3212,52.22761,52.82601,40.33845,34.38931,41.48739,47.29184,63.06323,50.34762,54.08649,70.79033,68.99973,62.44615,59.02345,66.38688,71.90377,76.25535,78.61071,77.1673,75.52914,72.95367,76.24039,81.03162,82.9079,78.87275,65.9219,59.2586,65.11158,63.1146,62.89924,62.82739,63.13514,61.62324,50.44862,50.13909,60.63572,61.66238,58.22846,51.3143,60.47781,70.58567,73.6727,71.6293,71.14674,72.24167,72.66869,69.82529,67.54617,64.54896,64.82127,65.26479,60.90697,54.49527,45.31851,37.10321,40.19659,40.03468,39.43546,36.49931,34.705,35.2373,35.00387,36.66897,36.75734,36.64587,36.76948,-9999.0,34.14757,-9999.0,41.1566,43.11212,45.42673,47.41042,47.72632,47.60948,46.94296,45.72985,44.25416,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,39.80655,38.91953,46.18586,72.78262,67.39705,39.73416,26.93953,37.66604,47.44558,61.96424,58.10457,58.88592,64.95553,68.29586,59.8554,50.46688,62.35251,75.35739,77.62202,90.08576,91.50227,68.85184,59.08982,71.03017,80.60144,84.13764,83.45088,80.64381,78.74835,67.75731,48.71542,61.81906,56.46817,59.32591,60.53816,47.18189,47.74363,62.29996,63.66146,57.02855,45.88523,57.44168,63.58335,67.05544,71.01605,69.56565,77.48079,77.82366,76.84361,72.67892,64.89816,62.61033,60.41005,55.29153,51.89594,45.05367,41.38634,39.86021,38.20077,37.63062,32.82761,31.3806,31.74343,32.07578,33.06244,33.53428,-9999.0,33.51125,32.50719,32.76958,33.89455,37.85596,41.51396,44.05214,45.73078,46.47314,45.56654,44.78577,43.04763,40.57384,38.78514,38.49701,39.55126,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,36.37412,31.48398,38.65338,50.02438,35.59147,38.39786,39.10646,29.80399,21.27878,51.75851,58.82059,61.19539,70.47913,81.6636,68.6679,59.35872,61.25602,72.35925,74.47071,87.50329,89.29459,60.67806,44.52406,74.43376,84.44549,87.65932,92.86669,97.83287,101.4403,83.2599,69.10702,72.33849,66.86047,62.60226,65.15857,64.02154,67.41375,70.06168,68.578,65.51633,61.131,60.4132,56.0082,60.98507,70.26408,85.69241,99.36306,80.95573,85.35896,75.03369,62.95369,59.61802,57.80958,53.24997,50.70443,46.42612,43.22962,38.97465,34.83643,27.28915,25.96303,28.06356,32.71658,31.82143,30.46673,31.34037,31.89468,31.22244,30.72834,30.66865,31.03368,34.90111,39.29823,42.28914,43.99162,44.58744,44.97962,43.85998,41.26292,37.30104,33.02337,33.24705,36.76871,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,33.03044,35.15619,42.04922,48.74984,35.91929,43.72169,50.20778,45.59304,43.96216,58.65049,62.85819,66.96703,80.49662,99.68949,73.95222,59.27759,57.43174,57.49482,60.80108,70.48956,75.74468,75.745,73.24174,83.89037,86.68646,98.73827,101.8891,103.4355,102.9355,93.72787,92.92951,89.6496,80.91709,72.00195,64.40006,74.76444,75.23455,74.05075,71.3381,69.75757,66.09718,60.73653,44.03715,53.7202,64.26087,78.3373,82.69336,69.44074,74.74495,67.36129,56.11219,54.70762,55.87029,52.30367,51.44371,47.73117,45.26731,39.09578,33.45116,27.63488,25.6394,22.37678,27.76337,28.07262,28.62786,29.4876,30.04642,30.48339,29.64829,25.19208,26.32353,33.52351,36.54299,39.02993,40.86262,43.37782,43.22101,42.51066,39.07743,32.81319,26.18116,27.04733,36.13,40.81516,42.42505,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,20.56181,30.18293,46.87634,59.11835,58.4019,65.2576,61.3742,59.01762,57.91264,62.75766,65.75793,71.37199,77.81185,78.31672,65.92599,51.70891,51.26379,42.13748,49.72192,60.11155,79.46998,95.96603,86.99054,92.31999,97.46751,109.2843,110.0467,108.6455,106.6348,99.56378,105.6271,97.1643,96.08588,91.8252,84.16051,83.64843,85.61321,84.87589,76.43978,72.89643,66.17654,64.50399,58.53838,39.43378,59.93921,69.87596,60.10573,33.25359,47.30555,57.38652,54.02079,53.53941,53.73556,51.00411,50.06618,49.17442,46.96706,41.99203,36.98568,32.11695,28.13891,24.68345,17.97874,22.89072,27.21141,29.12246,29.85945,29.37081,26.22339,17.13703,23.07605,32.1906,34.91852,37.15182,39.17172,42.13313,44.42728,44.35557,40.32742,31.88821,20.79285,20.34514,43.33421,44.4777,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,25.51709,33.66743,47.32295,54.05519,58.60937,64.51181,62.73482,61.58339,59.36921,65.34029,69.21532,72.15941,75.63125,74.16369,61.48119,46.63243,41.9559,49.32516,54.69497,52.54644,73.16993,92.34447,87.60604,101.0229,116.6302,126.2331,122.2457,113.8352,103.2755,130.4231,124.6379,103.1501,105.7334,101.1775,97.09304,92.99943,85.4584,84.58887,89.8106,84.89066,70.00027,67.0248,70.44605,101.4328,108.0685,74.09193,57.0738,36.31633,45.1797,54.40666,55.70526,53.35439,51.80605,50.80003,49.24124,49.87852,50.57395,45.92337,41.34138,37.40494,32.52482,28.78574,24.82382,25.66605,27.51199,29.65377,30.58308,29.69108,27.91459,23.66033,28.96977,34.1794,35.23523,31.9455,33.37547,40.67226,46.78642,48.19314,45.14408,37.33852,29.76713,34.42421,48.12701,46.23049,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,41.23352,42.86844,46.81873,54.09023,56.71191,54.40435,60.68274,63.85679,65.63186,67.8322,69.61269,79.13324,79.68712,73.97504,62.33203,45.71468,34.92185,52.88422,60.42873,61.46374,70.29972,71.61522,80.66768,103.2166,129.0059,141.7873,128.6344,129.0663,151.1625,128.6017,120.135,111.6893,135.1285,110.9425,104.6267,107.0855,90.75427,87.55048,107.8914,98.56934,76.5063,70.52546,66.90966,73.23022,84.99674,71.30264,62.41385,56.28154,55.94989,55.99133,56.00311,52.47013,51.06761,49.69582,46.63099,48.50429,49.29277,46.57772,44.58537,41.93694,38.2937,34.16489,31.72153,27.56038,24.25607,33.3681,34.50532,34.08134,32.54855,32.72083,35.1909,36.68518,35.32779,20.5593,21.57417,41.23195,52.41661,55.80557,52.64811,46.76364,41.34601,41.5653,44.81938,46.02386,46.52032,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,48.21577,42.33482,32.26081,51.42348,60.57316,64.31104,69.3531,70.57906,66.65496,67.97613,66.62579,78.06807,79.89527,92.41663,68.68349,47.3176,41.16385,66.84943,69.34206,65.58555,68.40897,70.21165,82.45099,109.5667,132.4222,130.0768,129.016,118.2595,120.7499,115.3407,104.3369,90.53538,88.54549,127.9421,107.6683,103.8576,84.7905,69.51964,79.406,80.47404,72.69843,68.98757,62.88779,59.57788,68.49527,64.34595,59.83995,60.47486,59.77413,59.57229,55.2271,51.39721,49.9245,44.30976,37.42271,46.69412,48.51331,45.15267,47.07786,45.81726,42.94718,38.19382,37.78556,45.50404,46.76364,39.27232,39.01686,36.9397,37.2649,37.38306,34.07035,34.53957,40.18045,29.75482,31.72756,52.46873,65.11024,67.38708,62.49281,55.56243,49.89569,47.57683,47.16595,47.54776,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,57.49971,50.92438,47.57337,60.15182,75.72886,91.29225,87.47588,78.21888,69.28488,68.78217,63.2659,71.40692,71.48943,72.43004,58.72156,55.29454,57.18713,70.96406,83.69496,62.98613,61.93276,61.8784,88.87429,120.1989,124.7907,115.3345,99.73804,91.58875,101.3811,95.17567,90.4645,80.18262,73.40104,79.67022,89.148,81.90813,76.4305,55.86697,65.3018,60.19528,67.70773,68.6161,70.54971,75.41813,68.89607,57.07508,57.34479,59.91935,62.37964,57.59006,54.38345,50.63884,49.7293,45.59827,41.56252,52.59334,53.12367,48.01363,47.63148,48.97095,46.66422,38.08832,36.276,46.66943,48.2221,40.78016,40.11171,40.20959,39.57593,40.10955,32.07184,26.57611,49.40244,61.2025,64.11962,71.22668,85.68586,83.63912,72.24783,62.77248,56.78415,52.87543,50.96566,50.2673,50.163,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,66.28291,62.14929,62.93262,72.858,89.17536,114.6536,102.5868,90.98449,84.45923,77.85904,73.96455,73.56455,65.18272,57.31724,57.30905,56.42063,59.44328,65.53039,77.08701,68.98753,62.76912,72.38048,90.27287,126.9557,112.1209,98.85172,90.36578,86.75633,84.00316,74.23733,67.61731,72.68482,68.65189,63.5465,74.55721,76.4006,73.69973,68.96507,65.8558,60.16303,64.66872,67.39822,71.64803,77.8735,74.52824,67.80487,63.81606,62.95276,63.33212,58.20656,54.29062,52.05003,52.59555,52.22636,55.04485,67.07896,65.26999,59.31144,59.51563,56.22777,56.59153,44.71688,38.59948,41.47926,42.63023,40.97309,41.57454,40.79521,41.79472,44.16627,44.90442,52.21071,63.59524,75.35518,76.98335,83.16254,107.7761,97.35349,78.46266,66.93651,60.40783,56.42545,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,67.16003,66.76325,69.59369,74.91183,92.51611,104.7539,100.4125,105.11,100.2684,86.72455,83.1685,82.73574,67.50914,50.34166,56.90081,53.06654,59.07838,67.1821,74.18758,75.43985,71.04007,84.62473,81.03233,89.91953,89.1402,72.03831,72.96222,74.98968,70.41139,64.15258,61.67625,60.41851,59.91602,62.25614,65.02088,66.15117,69.66154,69.21313,64.87582,62.21948,64.12511,66.36343,70.74657,77.31514,82.39688,76.94218,62.18744,64.84203,64.52155,59.92649,54.63519,53.93059,55.39877,56.72451,57.24998,62.36504,62.48663,65.51429,74.55822,62.53342,71.21538,57.69962,45.53192,43.2802,42.00763,40.67019,42.07343,40.7793,44.3144,48.04637,51.25874,62.40729,67.97359,76.06011,94.13838,86.04249,91.64902,87.18198,74.46993,-9999.0,61.19303,57.97977,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,71.55036,67.83845,63.21939,60.29206,88.78936,106.1831,98.75896,102.7306,99.496,88.6945,85.43186,82.12904,74.08132,75.17874,75.85185,74.0964,68.71091,73.72399,92.79636,99.61329,86.00036,88.24832,53.54887,77.10238,73.69037,45.68401,53.59368,53.44887,54.65651,53.73839,53.2861,55.33339,49.29526,52.75848,58.50753,60.22999,66.10303,72.95271,65.37952,59.70278,60.06675,63.49773,69.37501,83.3212,91.31083,71.21803,57.82931,68.12978,75.13264,60.08926,51.28456,51.67122,55.42154,58.12642,55.91004,55.57673,58.21809,59.8536,60.77895,57.06299,54.77184,48.80087,43.54977,42.07325,41.01162,41.76064,40.60424,39.91609,39.69638,51.77049,52.00027,54.23087,56.33445,69.97872,100.3956,81.57,74.36401,70.62982,66.27599,62.60987,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,73.29208,60.95815,59.45255,69.01157,89.94215,95.9529,92.84925,91.18701,90.93787,93.45744,86.55662,62.56861,77.4373,86.36964,86.92116,87.24973,78.34732,79.50411,83.83527,88.06454,87.81484,95.49091,84.39038,93.96255,76.71062,59.2447,49.26523,36.39503,42.27424,43.9919,49.13697,52.38156,50.0736,45.66807,52.93298,56.3745,64.70785,75.07966,62.36201,58.88388,58.28968,59.02438,63.57604,75.48949,81.21225,70.18632,64.15874,69.30897,75.2157,52.75826,42.17307,48.37136,52.63231,55.31224,53.83557,51.96233,54.92901,56.55523,53.69984,47.3776,30.20272,33.86116,37.87477,37.8404,40.53367,42.39886,40.57523,42.42194,49.20359,68.37656,52.59954,46.08524,34.50153,31.81681,60.5303,62.58401,60.01013,58.9787,59.12998,58.7757,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,79.39564,77.06639,54.35867,49.70955,81.16225,89.13344,89.96082,86.83913,80.31224,83.37327,89.54321,88.59232,85.72124,90.43221,91.65495,91.96308,87.83941,88.44724,81.43017,63.83439,65.13476,79.63519,88.52953,86.57169,96.26794,72.88104,59.24985,47.65842,42.83685,40.92884,35.89378,50.69971,57.73342,59.35308,46.96644,49.0034,52.61388,57.3373,58.23772,54.90377,54.47389,53.60684,52.335,50.12356,59.48289,64.53178,62.05508,57.16962,57.24391,57.12963,49.77671,44.3807,46.56147,51.71548,52.25872,53.06419,54.26789,54.00246,52.47941,53.03671,46.77834,29.4404,33.74982,29.05788,28.67264,36.3114,36.95075,37.30994,43.84284,55.34703,47.27272,42.13938,42.84536,40.86119,40.27921,49.48144,46.66123,46.89748,53.51608,55.41631,57.24788,59.19881,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
