POINTID,GRID_CODE,x_center,y_center
1346,158.75338745,-103.00088174500,35.70359091210
1347,145.71543884,-102.95440606800,35.70609803160
1348,128.39967346,-102.90792704100,35.70858846830
1349,126.68761444,-102.86144468800,35.71106222070
1350,133.70332336,-102.81495902900,35.71351928710
1351,146.05691528,-102.76847008700,35.71595966610
1352,150.69918823,-102.69873056600,35.71958894250
1353,148.62495422,-102.65223351200,35.72198759640
1354,144.84104919,-102.60573325200,35.72436955780
1355,138.19737244,-102.55922980800,35.72673482500
1356,134.20004272,-102.51272320100,35.72908339680
1357,131.40818787,-102.46621345500,35.73141527150
1358,135.03865051,-102.41970059100,35.73373044780
1359,148.75100708,-102.37318463100,35.73602892420
1360,148.62854004,-102.32666559700,35.73831069940
1361,158.36462402,-102.28014351200,35.74057577190
1362,135.17240906,-102.23361839700,35.74282414040
1363,132.35040283,-102.18709027400,35.74505580340
1364,128.80102539,-102.14055916600,35.74727075950
1365,132.62322998,-102.09402509600,35.74946900740
1366,122.52858734,-102.04748808400,35.75165054580
1367,127.12584686,-102.00094815300,35.75381537330
1368,142.73854065,-101.95440532500,35.75596348850
1369,149.72473145,-101.90785962300,35.75809489020
1370,185.85990906,-101.86131106900,35.76020957700
1371,208.70817566,-101.81475968500,35.76230754750
1372,152.51741028,-101.69836898700,35.76747933220
1373,127.42916870,-101.65180787200,35.76951878600
1374,92.16625977,-101.60524402600,35.77154151780
1375,126.55175781,-101.55867747300,35.77354752640
1376,170.72842407,-101.51210823300,35.77553681060
1377,181.13311768,-101.46553633100,35.77750936910
1378,204.60006714,-101.41896178600,35.77946520080
1379,79.34430695,-101.23263764300,35.78712123440
1380,182.30664063,-101.18605022700,35.78899341360
1381,277.31732178,-101.13946030300,35.79084885890
1382,250.96830750,-101.09286789300,35.79268756900
1383,286.90658569,-101.04627302100,35.79450954280
1384,316.71963501,-100.99967570900,35.79631477920
1385,406.63449097,-100.95307597700,35.79810327700
1386,449.36593628,-100.90647385000,35.79987503530
1387,414.38647461,-100.85986935000,35.80163005270
1388,365.82867432,-100.81326249700,35.80336832840
1389,347.50906372,-100.76665331600,35.80508986110
1390,348.59234619,-100.72004182900,35.80679464990
1391,313.07916260,-100.67342805700,35.80848269360
1392,321.11087036,-100.62681202300,35.81015399120
1393,283.46948242,-100.58019375000,35.81180854180
1394,218.40995789,-100.53357326000,35.81344634410
1395,180.33935547,-100.48695057500,35.81506739740
1396,170.20115662,-100.44032571800,35.81667170040
1397,180.72308350,-100.39369871100,35.81825925230
1398,169.82583618,-100.34706957700,35.81983005200
1399,165.87217712,-100.30043833700,35.82138409860
1400,132.24998474,-100.25380501500,35.82292139110
1401,93.83783722,-100.20716963300,35.82444192860
1402,94.25886536,-100.16053221300,35.82594571010
1403,100.27873230,-100.11389277700,35.82743273460
1404,98.98486328,-100.06725134900,35.82890300130
1405,99.60208130,-100.02060795100,35.83035650920
1406,153.37040710,-102.99916298800,35.68659068280
1407,136.79066467,-102.95269863900,35.68909727740
1408,95.97472382,-102.90623094300,35.69158719260
1409,95.00164032,-102.85975992200,35.69406042680
1410,128.12524414,-102.81328559800,35.69651697860
1411,149.98335266,-102.69708548400,35.70258536230
1412,147.38996887,-102.65059977300,35.70498351360
1413,144.04718018,-102.60411085900,35.70736497580
1414,137.63282776,-102.55761876300,35.70972974730
1415,134.97453308,-102.51112350700,35.71207782670
1416,134.03164673,-102.46462511400,35.71440921250
1417,136.67207336,-102.41812360500,35.71672390340
1418,139.85832214,-102.37161900200,35.71902189780
1419,143.59530640,-102.32511132800,35.72130319450
1420,148.88133240,-102.27860060400,35.72356779190
1421,137.14773560,-102.23208685300,35.72581568870
1422,131.69468689,-102.18557009700,35.72804688350
1423,140.60566711,-102.13905035800,35.73026137490
1424,121.79177856,-102.09252765800,35.73245916150
1425,91.41921997,-102.04600201900,35.73464024210
1426,135.72677612,-101.99947346300,35.73680461520
1427,131.28134155,-101.95294201300,35.73895227950
1428,173.42776489,-101.90640769000,35.74108323380
1429,201.41641235,-101.85987051700,35.74319747660
1430,209.83177185,-101.81333051600,35.74529500660
1431,160.62977600,-101.67369376600,35.75148730760
1432,118.83368683,-101.62714267400,35.75351797390
1433,114.26354980,-101.58058886500,35.75553192110
1434,151.23254395,-101.53403236200,35.75752914790
1435,181.16291809,-101.46419260200,35.76049363490
1436,185.56820679,-101.34777984300,35.76535082740
1437,180.35885620,-101.20806324700,35.77104146380
1438,178.83049011,-101.16148598500,35.77290488430
1439,284.61166382,-101.11490622800,35.77475157370
1440,256.59741211,-101.06832400000,35.77658153090
1441,171.79875183,-100.29726536800,35.77030737410
1442,146.12129211,-100.25066636000,35.77184369610
1443,116.08269501,-100.20406529700,35.77336327360
1444,113.31365204,-100.15746220000,35.77486610550
1445,107.22772217,-100.11085709300,35.77635219110
1446,98.77332306,-100.06424999700,35.77782152930
1447,89.74511719,-100.01764093500,35.77927411930
1448,145.47636414,-102.99401177000,35.63558620960
1449,122.50359344,-102.92436491800,35.63933749210
1450,109.09556580,-102.87792951800,35.64181751010
1451,119.19509888,-102.83149081200,35.64428085660
1452,143.21240234,-102.69215507400,35.65157085260
1453,144.52467346,-102.64570336100,35.65396749840
1454,141.96969604,-102.59924845100,35.65634746530
1455,136.20300293,-102.55279036600,35.65871075190
1456,133.37905884,-102.50632912900,35.66105735670
1457,155.41845703,-102.45986476100,35.66338727830
1458,147.95497131,-102.41339728400,35.66570051520
1459,127.94946289,-102.36692672100,35.66799706600
1460,125.89930725,-102.32045309200,35.67027692940
1461,177.49197388,-102.27397642100,35.67254010380
1462,283.58544922,-102.20425575800,35.67590357080
1463,263.95257568,-102.15777157600,35.67812501690
1464,198.47996521,-102.11128443000,35.68032976930
1465,208.38005066,-102.06479433900,35.68251782670
1466,202.66952515,-102.01830132800,35.68468918760
1467,195.14750671,-101.97180541700,35.68684385080
1468,188.44551086,-101.92530662900,35.68898181490
1469,187.34442139,-101.87880498600,35.69110307860
1470,229.40281677,-101.83230051000,35.69320764050
1471,166.46467590,-101.78579322300,35.69529549950
1472,245.68209839,-101.73928314800,35.69736665420
1473,229.20877075,-101.69277030600,35.69942110340
1474,191.26051331,-101.27403389200,35.71715918980
1475,221.40986633,-101.22749460500,35.71904651530
1476,233.42752075,-101.18095279500,35.72091712190
1477,356.74938965,-101.13440848400,35.72277100850
1478,267.52331543,-101.08786169600,35.72460817380
1479,278.97506714,-101.04131245200,35.72642861670
1480,289.94894409,-100.99476077500,35.72823233620
1481,289.77148438,-100.94820668600,35.73001933100
1482,283.36123657,-100.90165020800,35.73178960020
1483,364.21865845,-100.85509136400,35.73354314250
1484,279.58416748,-100.80853017600,35.73527995700
1485,289.38125610,-100.76196666500,35.73700004250
1486,313.04577637,-100.71540085400,35.73870339800
1487,338.78341675,-100.66883276600,35.74039002240
1488,322.28991699,-100.62226242300,35.74205991470
1489,306.62234497,-100.57568984700,35.74371307380
1490,283.42797852,-100.52911506000,35.74534949880
1491,247.05792236,-100.48253808600,35.74696918850
1492,224.73091125,-100.43595894500,35.74857214210
1493,219.90460205,-100.38937766100,35.75015835850
1494,199.22406006,-100.34279425500,35.75172783680
1495,174.13275146,-100.29620875100,35.75328057590
1496,152.42881775,-100.24962117000,35.75481657490
1497,127.80411530,-100.20303153500,35.75633583280
1498,110.31758118,-100.15643986800,35.75783834880
1499,110.21421814,-100.10984619200,35.75932412190
1500,97.90496826,-100.06325052900,35.76079315110
1501,91.46051788,-100.01665290200,35.76224543560
1502,140.57937622,-102.96908725000,35.61983778560
1503,121.27754974,-102.87624239600,35.62481345170
1504,140.86172485,-102.71373220500,35.63336043060
1505,143.67922974,-102.66729341900,35.63576491260
1506,141.55354309,-102.62085142700,35.63815271980
1507,137.06468201,-102.57440625200,35.64052385090
1508,133.57293701,-102.52795791600,35.64287830430
1509,158.94447327,-102.48150644000,35.64521607870
1510,155.75769043,-102.43505184700,35.64753717250
1511,156.00524902,-102.38859415800,35.64984158440
1512,138.05870056,-102.34213339600,35.65212931290
1513,200.92932129,-102.29566958200,35.65440035670
1514,312.57955933,-102.24920273900,35.65665471440
1515,354.37033081,-102.15626005200,35.66111336560
1516,317.92572021,-102.10978425300,35.66331765660
1517,305.24731445,-102.06330551200,35.66550525580
1518,254.91897583,-102.01682385200,35.66767616210
1519,193.53273010,-101.97033929600,35.66983037410
1520,197.23210144,-101.92385186400,35.67196789050
1521,237.28259277,-101.87736157900,35.67408870990
1522,259.58901978,-101.83086846300,35.67619283110
1523,174.72384644,-101.78437253800,35.67828025270
1524,283.70449829,-101.73787382700,35.68035097350
1525,240.24856567,-101.69137235200,35.68240499210
1526,208.08041382,-101.64486813400,35.68444230740
1527,164.10406494,-101.48208209500,35.69144135390
1528,176.82800293,-101.27273832500,35.70013936010
1529,202.34295654,-101.22621042300,35.70202628990
1530,224.34684753,-101.17968000000,35.70389650410
1531,274.15261841,-101.13314708000,35.70575000180
1532,262.89056396,-101.08661168300,35.70758678170
1533,270.83090210,-101.04007383200,35.70940684270
1534,270.73501587,-100.99353354900,35.71121018370
1535,280.05834961,-100.94699085700,35.71299680350
1536,266.57553101,-100.90044577800,35.71476670110
1537,308.25225830,-100.85389833400,35.71651987550
1538,315.34732056,-100.80734854800,35.71825632540
1539,291.75924683,-100.76079644000,35.71997604980
1540,318.11608887,-100.71424203500,35.72167904770
1541,354.41418457,-100.66768535400,35.72336531790
1542,330.46182251,-100.62112642000,35.72503485960
1543,311.57696533,-100.57456525400,35.72668767160
1544,286.59231567,-100.52800187900,35.72832375290
1545,258.78448486,-100.48143631800,35.72994310250
1546,254.89100647,-100.43486859200,35.73154571940
1547,249.69963074,-100.38829872500,35.73313160260
1548,216.63003540,-100.34172673800,35.73470075110
1549,184.27301025,-100.29515265300,35.73625316400
1550,165.30734253,-100.24857649400,35.73778884030
1551,131.00474548,-100.20199828200,35.73930777910
1552,117.54534149,-100.15541803900,35.74080997930
1553,108.23335266,-100.10883578900,35.74229544010
1554,96.66896820,-100.06225155300,35.74376416060
1555,94.43414307,-100.01566535400,35.74521613980
1556,142.40274048,-102.96737834900,35.60283413250
1557,134.10812378,-102.92096888600,35.60532977770
1558,129.42697144,-102.87455610000,35.60780875980
1559,134.06533813,-102.78172064500,35.61271672870
1560,142.26388550,-102.68887215800,35.61755802720
1561,137.55720520,-102.64244308300,35.61995367140
1562,133.07475281,-102.59601081500,35.62233264350
1563,132.27981567,-102.54957537700,35.62469494220
1564,160.54945374,-102.50313679200,35.62704056590
1565,197.24847412,-102.41025026300,35.63168178280
1566,196.95693970,-102.36380236500,35.63397737320
1567,209.53274536,-102.31735140600,35.63625628290
1568,317.32595825,-102.27089740900,35.63851851060
1569,457.37014771,-102.15474926900,35.64410108690
1570,426.83142090,-102.10828481200,35.64630491670
1571,240.66238403,-100.33852732900,35.68361579980
1572,221.05281067,-100.29198747000,35.68516723570
1573,190.28083801,-100.24544554100,35.68670194530
1574,145.63259888,-100.19890156400,35.68821992790
1575,112.05667877,-100.15235556200,35.68972118250
1576,129.17012024,-100.10580755500,35.69120570810
1577,99.93331146,-100.05925756800,35.69267350390
1578,104.51655579,-100.01270562200,35.69412456890
1579,148.17250061,-103.00862891200,35.54930862010
1580,134.84698486,-102.89269202900,35.55555423740
1581,132.90998840,-102.68395380900,35.56653403860
1582,123.42689514,-102.63755864900,35.56892818330
1583,116.39631653,-102.56795994300,35.57248815910
1584,157.73193359,-102.52155686100,35.57484064670
1585,235.10632324,-102.47515064900,35.57717646890
1586,373.21453857,-102.38232892200,35.58179811150
1587,405.20916748,-102.33591345000,35.58408392900
1588,473.80825806,-102.28949493600,35.58635307550
1589,550.04205322,-102.24307340200,35.58860554960
1590,1030.21472168,-102.05735749700,35.59744869420
1591,303.40765381,-102.01092118900,35.59961778570
1592,170.84216309,-101.96448199300,35.60177019660
1593,179.79179382,-101.91803993000,35.60390592570
1594,401.99188232,-101.87159502200,35.60602497160
1595,146.42381287,-101.61609816900,35.61738145470
1596,123.96597290,-101.56963531000,35.61939202870
1597,135.55358887,-101.52316977100,35.62138591010
1598,148.67039490,-101.47670157500,35.62336309760
1599,210.73052979,-101.31404228500,35.63015177180
1600,144.06417847,-101.26756240600,35.63205382190
1601,132.81756592,-101.22107999200,35.63393917150
1602,181.08848572,-101.17459506500,35.63580781950
1603,187.98703003,-101.12810764700,35.63765976470
1604,225.05026245,-101.08161775900,35.63949500600
1605,182.99562073,-101.03512542600,35.64131354230
1606,211.72990417,-100.98863066700,35.64311537250
1607,219.94587708,-100.94213350600,35.64490049540
1608,225.39993286,-100.89563396500,35.64666891000
1609,226.03192139,-100.84913206700,35.64842061510
1610,239.83093262,-100.80262783200,35.65015560970
1611,254.75944519,-100.75612128400,35.65187389270
1612,261.30831909,-100.70961244400,35.65357546310
1613,324.59814453,-100.66310133500,35.65526031980
1614,395.71948242,-100.61658798000,35.65692846180
1615,419.57974243,-100.57007239900,35.65857988800
1616,294.04959106,-100.52355461700,35.66021459740
1617,278.91467285,-100.47703465400,35.66183258910
1618,292.59732056,-100.43051253300,35.66343386200
1619,270.11209106,-100.38398827600,35.66501841510
1620,250.63702393,-100.33746190600,35.66658624750
1621,237.59320068,-100.29093344500,35.66813735810
1622,196.18089294,-100.24440291500,35.66967174620
1623,179.08596802,-100.19787033900,35.67118941060
1624,125.75605011,-100.15133573800,35.67269035040
1625,140.91395569,-100.10479913500,35.67417456480
1626,102.73112488,-100.05826055300,35.67564205280
1627,112.77739716,-100.01172001300,35.67709281350
1628,136.49302673,-102.91418678900,35.53730671870
1629,134.87545776,-102.86781916400,35.53978363410
1630,117.71882629,-102.65912443000,35.55072367610
1631,111.54821777,-102.58954504900,35.55429540420
1632,186.35249329,-102.51995855600,35.55782964760
1633,240.18797302,-102.47356364600,35.56016498280
1634,340.01071167,-102.42716563000,35.56248365450
1635,412.27966309,-102.38076452900,35.56478566150
1636,450.65335083,-102.33436036700,35.56707100220
1637,515.75830078,-102.28795316400,35.56933967540
1638,640.81921387,-102.21833670700,35.57271143030
1639,818.87622070,-102.05587231400,35.58043297870
1640,354.85913086,-102.00944733000,35.58260161730
1641,215.97940063,-101.96301946000,35.58475357890
1642,250.64834595,-101.91658872600,35.58688886210
1643,702.69464111,-101.84693730100,35.59006051190
1644,134.27162170,-101.61472065000,35.60036157640
1645,122.45469666,-101.56826913400,35.60237173030
1646,136.31333923,-101.52181494100,35.60436519500
1647,147.07359314,-101.47535809300,35.60634196920
1648,205.22489929,-101.40566789100,35.60927583340
1649,237.34918213,-101.31273853500,35.61312922440
1650,142.14100647,-101.26627001200,35.61503087680
1651,143.75486755,-101.21979895600,35.61691583210
1652,156.12710571,-101.17332538900,35.61878408930
1653,168.62480164,-101.12684933300,35.62063564720
1654,211.86083984,-101.08037080900,35.62247050470
1655,206.36909485,-101.03388984000,35.62428866060
1656,212.87789917,-100.98740644900,35.62609011380
1657,186.89437866,-100.94092065700,35.62787486330
1658,221.37022400,-100.89443248700,35.62964290780
1659,226.78451538,-100.84794196100,35.63139424640
1660,228.39633179,-100.80144910000,35.63312887790
1661,233.50219727,-100.75495392800,35.63484680130
1662,219.36964417,-100.70845646500,35.63654801550
1663,284.61175537,-100.66195673600,35.63823251950
1664,341.05303955,-100.61545476100,35.63990031230
1665,353.46871948,-100.56895056300,35.64155139280
1666,294.10430908,-100.52244416500,35.64318575990
1667,291.49411011,-100.47593558700,35.64480341280
1668,295.86132813,-100.42942485400,35.64640435030
1669,275.78781128,-100.38291198600,35.64798857160
1670,257.53323364,-100.33639700600,35.64955607560
1671,249.92932129,-100.28987993700,35.65110686140
1672,212.68394470,-100.24336080100,35.65264092800
1673,197.17387390,-100.19683961900,35.65415827440
1674,157.37809753,-100.15031641500,35.65565889980
1675,142.91464233,-100.10379121000,35.65714280330
1676,122.48314667,-100.05726402700,35.65860998380
1677,120.93029022,-100.01073488800,35.66006044050
1678,129.92454529,-102.86613698900,35.52277575760
1679,113.93865204,-102.63430634200,35.53490801320
1680,603.14996338,-102.26321306500,35.55345349160
1681,422.16333008,-102.03118138700,35.56450280800
1682,143.94619751,-101.98476627700,35.56666265760
1683,162.17654419,-101.93834829400,35.56880583290
1684,139.71006775,-101.63656288500,35.58232994530
1685,123.17888641,-101.59012405300,35.58434802180
1686,109.96883392,-101.54368253500,35.58634941320
1687,158.49732971,-101.49723835300,35.58833411830
1688,142.85011292,-101.45079152800,35.59030213570
1689,157.64529419,-101.40434208400,35.59225346420
1690,229.02134705,-101.31143542400,35.59610605020
1691,132.53532410,-101.26497825200,35.59800730520
1692,137.65292358,-101.21851854800,35.59989186660
1693,123.12419128,-101.17205633600,35.60175973340
1694,148.66694641,-101.12559163500,35.60361090430
1695,191.82225037,-101.07912447000,35.60544537820
1696,210.62251282,-101.03265486100,35.60726315400
1697,219.35086060,-100.98618283100,35.60906423060
1698,213.10334778,-100.93970840300,35.61084860680
1699,222.29962158,-100.89323159800,35.61261628170
1700,218.97050476,-100.84675243800,35.61436725400
1701,220.97683716,-100.98251557400,35.55798282190
1702,228.93084717,-100.93607520300,35.55976608040
1703,228.57897949,-100.88963246000,35.56153264790
1704,203.46910095,-100.84318736800,35.56328252320
1705,198.43750000,-100.79673994800,35.56501570530
1706,199.02825928,-100.75029022300,35.56673219310
1707,193.57058716,-100.70383821600,35.56843198560
1708,186.70210266,-100.65738394700,35.57011508170
1709,213.37660217,-100.61092744000,35.57178148040
1710,239.72406006,-100.56446871700,35.57343118070
1711,283.12518311,-100.51800779900,35.57506418150
1712,258.93215942,-100.47154470900,35.57668048190
1713,253.67430115,-100.42507946900,35.57828008090
1714,236.80201721,-100.37861210100,35.57986297740
1715,301.84863281,-100.33214262700,35.58142917060
1716,286.83029175,-100.28567107000,35.58297865940
1717,261.56570435,-100.23919745200,35.58451144290
1718,228.90150452,-100.19272179400,35.58602752010
1719,260.58380127,-100.14624412000,35.58752689020
1720,230.85612488,-100.09976445100,35.58900955220
1721,155.80664063,-100.05328281000,35.59047550520
1722,136.97817993,-100.00679921800,35.59192474830
1723,99.34542847,-102.97518854800,35.44852079930
1724,88.67562866,-102.78994342100,35.45841816080
1725,74.62122345,-102.74362396600,35.46085091440
1726,72.97610474,-102.69730128600,35.46326703040
1727,69.13909912,-102.65097540200,35.46566650720
1728,64.53161621,-102.60464633600,35.46804934340
1729,130.05790710,-102.53514681900,35.47159239350
1730,532.16583252,-101.95571752800,35.49966099430
1731,595.81500244,-101.90934335300,35.50179405320
1732,774.41247559,-101.86296634700,35.50391044950
1733,161.66366577,-101.70062483700,35.51118660010
1734,131.26354980,-101.65423535800,35.51322799890
1735,148.19476318,-101.60784316700,35.51525272820
1736,155.59626770,-101.56144828700,35.51726078660
1737,155.96359253,-101.51505074000,35.51925217300
1738,144.63238525,-101.46865054700,35.52122688610
1739,134.90771484,-101.42224773100,35.52318492480
1740,109.64008331,-101.37584231400,35.52512628780
1741,138.97479248,-101.32943431700,35.52705097400
1742,138.37245178,-101.28302376300,35.52895898220
1743,142.30056763,-101.23661067400,35.53085031120
1744,115.79753876,-101.19019507200,35.53272495980
1745,109.15977478,-101.14377697900,35.53458292690
1746,116.48428345,-101.09735641600,35.53642421150
1747,142.96026611,-101.05093340700,35.53824881230
1748,175.35742188,-101.00450797200,35.54005672820
1749,200.93724060,-100.95808013500,35.54184795810
1750,210.76109314,-100.91164991700,35.54362250100
1751,228.39398193,-100.86521734100,35.54538035570
1752,186.07244873,-100.81878242800,35.54712152120
1753,188.31736755,-100.77234520000,35.54884599640
1754,187.24694824,-100.72590568000,35.55055378020
1755,181.32966614,-100.67946389000,35.55224487170
1756,171.36570740,-100.63301985200,35.55391926970
1757,234.47717285,-100.58657358800,35.55557697320
1758,251.02418518,-100.54012512000,35.55721798120
1759,263.86758423,-100.49367447000,35.55884229280
1760,242.43778992,-100.44722166100,35.56044990690
1761,232.31285095,-100.40076671400,35.56204082250
1762,248.48283386,-100.35430965200,35.56361503870
1763,347.82025146,-100.30785049800,35.56517255450
1764,278.63143921,-100.26138927200,35.56671336890
1765,251.64610291,-100.21492599800,35.56823748110
1766,220.37590027,-100.16846069700,35.56974488990
1767,232.42971802,-100.12199339200,35.57123559460
1768,161.65063477,-100.07552410500,35.57270959430
1769,130.21710205,-100.02905285800,35.57416688790
1770,89.62140656,-103.01977411700,35.42899560320
1771,77.44928741,-102.85773843800,35.43772674910
1772,73.43590546,-102.76512853500,35.44262451140
1773,67.97268677,-102.71881872200,35.44504844300
1774,64.96329498,-102.67250569600,35.44745573960
1775,63.07778549,-102.62618948000,35.44984639970
1776,61.49085617,-102.57987009400,35.45222042180
1777,92.84844971,-102.53354756200,35.45457780460
1778,639.96173096,-101.90789640500,35.48477318550
1779,687.95172119,-101.86153069600,35.48688914140
1780,127.27130127,-101.69922874400,35.49416377780
1781,146.99755859,-101.65285057200,35.49620475170
1782,155.62074280,-101.60646969000,35.49822905940
1783,172.30928040,-101.56008612000,35.50023669970
1784,171.38931274,-101.51369988600,35.50222767140
1785,154.81526184,-101.46731100700,35.50420197330
1786,141.77291870,-101.42091950800,35.50615960420
1787,139.96630859,-101.37452540900,35.50810056290
1788,165.41796875,-101.32812873300,35.51002484820
1789,167.23838806,-101.28172950100,35.51193245880
1790,135.10440063,-101.23532773600,35.51382339380
1791,121.35573578,-101.18892345900,35.51569765180
1792,103.70031738,-101.14251669400,35.51755523180
1793,106.83200073,-101.09610746100,35.51939613260
1794,114.32852936,-101.04969578300,35.52122035310
1795,149.28834534,-101.00328168200,35.52302789210
1796,179.53764343,-100.95686517900,35.52481874870
1797,195.24298096,-100.91044629800,35.52659292160
1798,208.13287354,-100.86402506000,35.52835040980
1799,149.88101196,-100.81760148600,35.53009121230
1800,176.21388245,-100.77117560100,35.53181532780
1801,173.21592712,-100.72474742400,35.53352275550
1802,180.41925049,-100.67831697900,35.53521349420
1803,180.58778381,-100.63188428800,35.53688754300
1804,218.54710388,-100.58544937200,35.53854490070
1805,239.43832397,-100.53901225400,35.54018556640
1806,240.25456238,-100.49257295600,35.54180953910
1807,218.07666016,-100.44613150000,35.54341681780
1808,212.27770996,-100.39968790800,35.54500740140
1809,222.77835083,-100.35324220300,35.54658128910
1810,246.81962585,-100.30679440600,35.54813847980
1811,280.37792969,-100.26034453900,35.54967897270
1812,247.71974182,-100.21389262600,35.55120276660
1813,189.91023254,-100.16743868800,35.55270986080
1814,173.63299561,-100.12098274700,35.55420025430
1815,126.62478638,-100.07452482500,35.55567394620
1816,115.82949066,-100.02806494500,35.55713093560
1817,76.17086029,-103.01805752400,35.41198567930
1818,76.30705261,-102.97177700500,35.41450055530
1819,67.89048004,-102.76347378100,35.42561176060
1820,66.52988434,-102.71717521900,35.42803518920
1821,60.30106354,-102.67087344700,35.43044198620
1822,59.90871429,-102.62456848600,35.43283215010
1823,86.54317474,-102.53194908700,35.43756257280
1824,691.88830566,-101.90645016400,35.46775167980
1825,158.69262695,-101.72101574800,35.47611379630
1826,150.64756775,-101.67465023800,35.47816267650
1827,181.96678162,-101.62828201000,35.48019489450
1828,178.81953430,-101.58191108600,35.48221044930
1829,205.18899536,-101.53553748700,35.48420933940
1830,198.39578247,-101.48916123600,35.48619156380
1831,57.85358047,-102.52715834500,35.38651300830
1832,200.18070984,-102.36516261900,35.39462605600
1833,447.64862061,-102.29572442500,35.39804070940
1834,829.37139893,-102.01790472300,35.41132500750
1835,766.46923828,-101.92527491200,35.41561998290
1836,372.29678345,-101.78630900500,35.42193760620
1837,145.08256531,-101.71681667600,35.42504023060
1838,176.30010986,-101.67048503400,35.42708783390
1839,224.99922180,-101.62415068000,35.42911878530
1840,247.09814453,-101.57781363500,35.43113308370
1841,278.19631958,-101.53147392200,35.43313072780
1842,272.80197144,-101.48513156300,35.43511171630
1843,262.97061157,-101.43878657800,35.43707604810
1844,249.31671143,-101.39243899100,35.43902372200
1845,253.01098633,-101.34608882300,35.44095473680
1846,225.13868713,-101.29973609600,35.44286909130
1847,160.54895020,-101.25338083300,35.44476678440
1848,214.04414368,-101.20702305400,35.44664781480
1849,171.49806213,-101.16066278200,35.44851218160
1850,149.06434631,-101.11430003900,35.45035988340
1851,109.89164734,-101.06793484800,35.45219091920
1852,103.16536713,-101.02156722900,35.45400528800
1853,139.49662781,-100.97519720500,35.45580298840
1854,143.34226990,-100.92882479800,35.45758401960
1855,164.35632324,-100.88245003000,35.45934838040
1856,105.91156006,-100.83607292300,35.46109606960
1857,93.02138519,-100.78969350000,35.46282708630
1858,109.81204224,-100.74331178100,35.46454142950
1859,120.87887573,-100.69692778900,35.46623909790
1860,101.76988220,-100.65054154600,35.46792009070
1861,164.19436646,-100.60415307500,35.46958440680
1862,166.02276611,-100.55776239700,35.47123204510
1863,189.64271545,-100.51136953400,35.47286300470
1864,184.34370422,-100.46497450800,35.47447728460
1865,149.60528564,-100.41857734200,35.47607488370
1866,113.25844574,-100.37217805700,35.47765580120
1867,94.89509583,-100.32577667600,35.47922003600
1868,72.76715851,-100.27937322100,35.48076758720
1869,46.80344009,-100.23296771400,35.48229845380
1870,73.46327209,-100.18656017600,35.48381263500
1871,96.57898712,-100.14015063000,35.48531012970
1872,102.99699402,-100.07053259500,35.48752508280
1873,107.42705536,-100.02411812700,35.48898085750
1874,58.85549927,-102.75686283800,35.35755428520
1875,59.48397446,-102.71060922600,35.35997570590
1876,57.89235306,-102.66435241300,35.36238050850
1877,52.82600021,-102.61809242200,35.36476869160
1878,49.64200592,-102.57182927300,35.36714025370
1879,77.60244751,-102.40988370400,35.37530981020
1880,200.53401184,-102.34046693200,35.37874869970
1881,379.61224365,-102.29418529700,35.38102050610
1882,794.20782471,-101.94697874900,35.39752885390
1883,537.22705078,-101.80805086100,35.40387013120
1884,190.06942749,-101.71541835300,35.40801442820
1885,189.89556885,-101.66909798900,35.41006160660
1886,240.42021179,-101.62277491600,35.41209213650
1887,249.10360718,-101.57644915300,35.41410601670
1888,266.24188232,-101.53012072400,35.41610324610
1889,280.11532593,-101.48378965100,35.41808382330
1890,280.56692505,-101.43745595500,35.42004774730
1891,305.60159302,-101.39111965700,35.42199501670
1892,293.70828247,-101.34478078100,35.42392563050
1893,252.71708679,-101.29843934800,35.42583958740
1894,204.26112366,-101.25209538000,35.42773688630
1895,286.08276367,-101.20574889900,35.42961752600
1896,186.61543274,-101.15939992700,35.43148150540
1897,154.60786438,-101.11304848500,35.43332882340
1898,114.04441833,-101.06669459600,35.43515947880
1899,120.01148224,-101.02033828200,35.43697347040
1900,140.48423767,-100.97397956500,35.43877079730
1901,146.08006287,-100.92761846600,35.44055145830
1902,139.76893616,-100.88125500800,35.44231545230
1903,76.71929169,-100.83488921300,35.44406277830
1904,105.10798645,-100.78852110200,35.44579343510
1905,113.69166565,-100.74215069800,35.44750742180
1906,116.20890045,-100.69577802300,35.44920473720
1907,105.69435883,-100.64940309900,35.45088538040
1908,129.23457336,-100.60302594700,35.45254935040
1909,151.12220764,-100.55664659100,35.45419664600
1910,171.53343201,-100.51026505100,35.45582726640
1911,165.46577454,-100.46388135000,35.45744121040
1912,140.18484497,-100.41749551000,35.45903847720
1913,110.62393188,-100.37110755300,35.46061906580
1914,98.38279724,-100.32471750200,35.46218297510
1915,68.27087402,-100.27832537700,35.46373020430
1916,34.17848206,-100.23193120200,35.46526075240
1917,61.51618958,-100.18553499900,35.46677461840
1918,81.06683350,-100.13913678800,35.46827180150
1919,103.53406525,-100.06953575900,35.47048629350
1920,104.33195496,-100.02313262900,35.47194176510
1921,59.29552460,-102.70896972900,35.34295921250
1922,57.86378479,-102.66272414300,35.34536351750
1923,50.74904633,-102.61647538100,35.34775120640
1924,41.95587158,-102.57022346300,35.35012227770
1925,54.85321808,-102.52396841200,35.35247672990
1926,61.86813354,-102.45458000900,35.35597724450
1927,58.62851715,-102.40831722000,35.35829014300
