datetime,daily_high_water_level(ft below land surface),daily_high_water_elevation(ft above msl),source,status,comment
1969-01-22,61.00,669.81,edwards aquifer authority,D,
1969-01-21,60.79,670.02,edwards aquifer authority,D,
1969-01-20,60.63,670.18,edwards aquifer authority,D,
1969-01-19,60.77,670.04,edwards aquifer authority,D,
1969-01-18,60.97,669.84,edwards aquifer authority,D,
1969-01-17,61.08,669.73,edwards aquifer authority,D,
1969-01-16,61.38,669.43,edwards aquifer authority,D,
1969-01-15,61.42,669.39,edwards aquifer authority,D,
1969-01-14,61.37,669.44,edwards aquifer authority,D,
1969-01-13,61.16,669.65,edwards aquifer authority,D,
1969-01-12,61.15,669.66,edwards aquifer authority,D,
1969-01-11,61.25,669.56,edwards aquifer authority,D,
1969-01-10,61.31,669.50,edwards aquifer authority,D,
1969-01-09,61.12,669.69,edwards aquifer authority,D,
1969-01-08,60.84,669.97,edwards aquifer authority,D,
1969-01-07,60.85,669.96,edwards aquifer authority,D,
1969-01-06,60.60,670.21,edwards aquifer authority,D,
1969-01-05,60.69,670.12,edwards aquifer authority,D,
1969-01-04,60.78,670.03,edwards aquifer authority,D,
1969-01-03,60.72,670.09,edwards aquifer authority,D,
1969-01-02,60.89,669.92,edwards aquifer authority,D,
1969-01-01,61.17,669.64,edwards aquifer authority,D,
1968-12-31,60.97,669.84,edwards aquifer authority,D,
1968-12-30,60.55,670.26,edwards aquifer authority,D,
1968-12-29,60.60,670.21,edwards aquifer authority,D,
1968-12-28,60.78,670.03,edwards aquifer authority,D,
1968-12-27,60.54,670.27,edwards aquifer authority,D,
1968-12-26,60.34,670.47,edwards aquifer authority,D,
1968-12-25,60.66,670.15,edwards aquifer authority,D,
1968-12-24,60.98,669.83,edwards aquifer authority,D,
1968-12-23,60.84,669.97,edwards aquifer authority,D,
1968-12-22,60.70,670.11,edwards aquifer authority,D,
1968-12-21,60.82,669.99,edwards aquifer authority,D,
1968-12-20,61.15,669.66,edwards aquifer authority,D,
1968-12-19,61.12,669.69,edwards aquifer authority,D,
1968-12-18,60.85,669.96,edwards aquifer authority,D,
1968-12-17,60.78,670.03,edwards aquifer authority,D,
1968-12-16,60.69,670.12,edwards aquifer authority,D,
1968-12-15,60.88,669.93,edwards aquifer authority,D,
1968-12-14,61.17,669.64,edwards aquifer authority,D,
1968-12-13,61.03,669.78,edwards aquifer authority,D,
1968-12-12,60.92,669.89,edwards aquifer authority,D,
1968-12-11,61.11,669.70,edwards aquifer authority,D,
1968-12-10,61.01,669.80,edwards aquifer authority,D,
1968-12-09,60.82,669.99,edwards aquifer authority,D,
1968-12-08,60.93,669.88,edwards aquifer authority,D,
1968-12-07,60.99,669.82,edwards aquifer authority,D,
1968-12-06,60.94,669.87,edwards aquifer authority,D,
1968-12-05,60.90,669.91,edwards aquifer authority,D,
1968-12-04,60.92,669.89,edwards aquifer authority,D,
1968-12-03,60.72,670.09,edwards aquifer authority,D,
1968-12-02,60.60,670.21,edwards aquifer authority,D,
1968-12-01,61.14,669.67,edwards aquifer authority,D,
1968-11-30,61.80,669.01,edwards aquifer authority,D,
1968-11-29,62.29,668.52,edwards aquifer authority,D,
1968-11-28,62.68,668.13,edwards aquifer authority,D,
1968-11-27,63.30,667.51,edwards aquifer authority,D,
1968-11-26,63.49,667.32,edwards aquifer authority,D,
1968-11-25,63.43,667.38,edwards aquifer authority,D,
1968-11-24,63.61,667.20,edwards aquifer authority,D,
1968-11-23,63.50,667.31,edwards aquifer authority,D,
1968-11-22,63.47,667.34,edwards aquifer authority,D,
1968-11-21,63.32,667.49,edwards aquifer authority,D,
1968-11-20,63.22,667.59,edwards aquifer authority,D,
1968-11-19,63.08,667.73,edwards aquifer authority,D,
1968-11-18,62.82,667.99,edwards aquifer authority,D,
1968-11-17,62.92,667.89,edwards aquifer authority,D,
1968-11-16,63.02,667.79,edwards aquifer authority,D,
1968-11-15,63.28,667.53,edwards aquifer authority,D,
1968-11-14,63.38,667.43,edwards aquifer authority,D,
1968-11-13,63.40,667.41,edwards aquifer authority,D,
1968-11-12,63.47,667.34,edwards aquifer authority,D,
1968-11-11,63.17,667.64,edwards aquifer authority,D,
1968-11-10,63.19,667.62,edwards aquifer authority,D,
1968-11-09,63.74,667.07,edwards aquifer authority,D,
1968-11-08,64.32,666.49,edwards aquifer authority,D,
1968-11-07,64.47,666.34,edwards aquifer authority,D,
1968-11-06,64.25,666.56,edwards aquifer authority,D,
1968-11-05,64.23,666.58,edwards aquifer authority,D,
1968-11-04,64.25,666.56,edwards aquifer authority,D,
1968-11-03,64.86,665.95,edwards aquifer authority,D,
1968-11-02,64.95,665.86,edwards aquifer authority,D,
1968-11-01,65.06,665.75,edwards aquifer authority,D,
1968-10-31,64.78,666.03,edwards aquifer authority,D,
1968-10-30,64.46,666.35,edwards aquifer authority,D,
1968-10-29,64.20,666.61,edwards aquifer authority,D,
1968-10-28,63.85,666.96,edwards aquifer authority,D,
1968-10-27,63.74,667.07,edwards aquifer authority,D,
1968-10-26,63.98,666.83,edwards aquifer authority,D,
1968-10-25,64.24,666.57,edwards aquifer authority,D,
1968-10-24,64.70,666.11,edwards aquifer authority,D,
1968-10-23,64.47,666.34,edwards aquifer authority,D,
1968-10-22,64.43,666.38,edwards aquifer authority,D,
1968-10-21,64.12,666.69,edwards aquifer authority,D,
1968-10-20,64.04,666.77,edwards aquifer authority,D,
1968-10-19,64.07,666.74,edwards aquifer authority,D,
1968-10-18,63.97,666.84,edwards aquifer authority,D,
1968-10-17,64.27,666.54,edwards aquifer authority,D,
1968-10-16,64.08,666.73,edwards aquifer authority,D,
1968-10-15,64.19,666.62,edwards aquifer authority,D,
1968-10-14,63.85,666.96,edwards aquifer authority,D,
1968-10-13,63.64,667.17,edwards aquifer authority,D,
1968-10-12,63.88,666.93,edwards aquifer authority,D,
1968-10-11,64.02,666.79,edwards aquifer authority,D,
1968-10-10,64.00,666.81,edwards aquifer authority,D,
1968-10-09,63.99,666.82,edwards aquifer authority,D,
1968-10-08,63.89,666.92,edwards aquifer authority,D,
1968-10-07,63.76,667.05,edwards aquifer authority,D,
1968-10-06,63.59,667.22,edwards aquifer authority,D,
1968-10-05,64.17,666.64,edwards aquifer authority,D,
1968-10-04,64.92,665.89,edwards aquifer authority,D,
1968-10-03,65.09,665.72,edwards aquifer authority,D,
1968-10-02,64.84,665.97,edwards aquifer authority,D,
1968-10-01,64.59,666.22,edwards aquifer authority,D,
1968-09-30,64.06,666.75,edwards aquifer authority,D,
1968-09-29,63.97,666.84,edwards aquifer authority,D,
1968-09-28,64.06,666.75,edwards aquifer authority,D,
1968-09-27,64.10,666.71,edwards aquifer authority,D,
1968-09-26,64.10,666.71,edwards aquifer authority,D,
1968-09-25,64.45,666.36,edwards aquifer authority,D,
1968-09-24,64.53,666.28,edwards aquifer authority,D,
1968-09-23,64.25,666.56,edwards aquifer authority,D,
1968-09-22,64.24,666.57,edwards aquifer authority,D,
1968-09-21,64.78,666.03,edwards aquifer authority,D,
1968-09-20,64.57,666.24,edwards aquifer authority,D,
1968-09-19,64.36,666.45,edwards aquifer authority,D,
1968-09-18,64.32,666.49,edwards aquifer authority,D,
